post_id,domain,expected,prediction,is_correct,score_ratio,raw_response,thinking
pqhqkb,askacademia_validation,A,B,False,6.0,B,
b8an5s,askacademia_validation,A,A,True,2.1428571429,A,
b8an5s,askacademia_validation,A,A,True,3.75,A,
b8an5s,askacademia_validation,B,A,False,2.75,A,
hfumcg,askacademia_validation,B,A,False,2.0909090909,A,
hfumcg,askacademia_validation,B,A,False,14.1538461538,A,
hfumcg,askacademia_validation,A,A,True,18.4,A,
hfumcg,askacademia_validation,A,A,True,6.7692307692,A,
hfumcg,askacademia_validation,A,A,True,8.8,A,
hfumcg,askacademia_validation,A,A,True,5.4615384615,A,
hfumcg,askacademia_validation,B,A,False,7.1,A,
hfumcg,askacademia_validation,A,A,True,11.8333333333,A,
hfumcg,askacademia_validation,B,A,False,2.5,A,
hfumcg,askacademia_validation,B,A,False,3.8461538462,A,
hfumcg,askacademia_validation,A,A,True,5.0,A,
hfumcg,askacademia_validation,A,A,True,8.3333333333,A,
hfumcg,askacademia_validation,A,A,True,8.3333333333,A,
hfumcg,askacademia_validation,A,A,True,2.35,A,
hfumcg,askacademia_validation,A,A,True,3.6153846154,A,
hfumcg,askacademia_validation,A,A,True,4.7,A,
hfumcg,askacademia_validation,B,A,False,7.8333333333,A,
hfumcg,askacademia_validation,A,B,False,2.35,B,
hfumcg,askacademia_validation,B,A,False,3.6153846154,A,
hfumcg,askacademia_validation,A,B,False,4.7,B,
hfumcg,askacademia_validation,B,A,False,7.8333333333,A,
hfumcg,askacademia_validation,B,A,False,7.8333333333,A,
hfumcg,askacademia_validation,B,A,False,7.8333333333,A,
hfumcg,askacademia_validation,A,B,False,15.6666666667,B,
hfumcg,askacademia_validation,B,B,True,2.4,<answer>B</answer>,
hfumcg,askacademia_validation,B,B,True,2.7692307692,<answer>B</answer>,
hfumcg,askacademia_validation,A,A,True,3.6,A,
hfumcg,askacademia_validation,A,B,False,6.0,B,
hfumcg,askacademia_validation,B,B,True,6.0,<answer>B</answer>,
hfumcg,askacademia_validation,B,B,True,6.0,<answer>B</answer>,
hfumcg,askacademia_validation,A,B,False,12.0,B,
hfumcg,askacademia_validation,A,A,True,2.6923076923,A,
hfumcg,askacademia_validation,B,A,False,3.5,A,
hfumcg,askacademia_validation,A,A,True,5.8333333333,A,
hfumcg,askacademia_validation,A,B,False,5.8333333333,<answer>B</answer>,
hfumcg,askacademia_validation,B,B,True,2.0,B,
hfumcg,askacademia_validation,A,A,True,3.3333333333,A,
hfumcg,askacademia_validation,A,A,True,2.5,A,
hfumcg,askacademia_validation,A,A,True,2.5,A,
hfumcg,askacademia_validation,B,A,False,2.5,A,
hfumcg,askacademia_validation,A,A,True,5.0,A,
hfumcg,askacademia_validation,A,B,False,2.6666666667,B,
hfumcg,askacademia_validation,A,B,False,2.6666666667,B,
hfumcg,askacademia_validation,A,A,True,2.6666666667,A,
hfumcg,askacademia_validation,B,A,False,5.3333333333,A,
hfumcg,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
hfumcg,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
hfumcg,askacademia_validation,A,B,False,2.3333333333,<answer>B</answer>,
hfumcg,askacademia_validation,B,B,True,4.6666666667,<answer>B</answer>,
hfumcg,askacademia_validation,B,A,False,2.6666666667,A,
hqf0k6,askacademia_validation,A,A,True,2.4,A,
hqf0k6,askacademia_validation,B,B,True,4.1739130435,B,
hqf0k6,askacademia_validation,A,B,False,5.6470588235,B,
hqf0k6,askacademia_validation,A,B,False,9.6,B,
hqf0k6,askacademia_validation,A,A,True,12.0,A,
hqf0k6,askacademia_validation,A,B,False,48.0,B,
hqf0k6,askacademia_validation,A,A,True,5.0,A,
hqf0k6,askacademia_validation,A,B,False,2.125,B,
hqf0k6,askacademia_validation,A,A,True,8.5,A,
hqf0k6,askacademia_validation,B,B,True,5.0,B,
hqf0k6,askacademia_validation,B,B,True,4.0,B,
hqf0k6,askacademia_validation,B,B,True,2.5,B,
hqf0k6,askacademia_validation,B,B,True,2.0,B,
hqf0k6,askacademia_validation,A,B,False,2.0,B,
g8wf1o,askacademia_validation,A,A,True,8.6363636364,A,
g8wf1o,askacademia_validation,A,A,True,2.5416666667,A,
g8wf1o,askacademia_validation,B,B,True,5.5454545455,B,
g8wf1o,askacademia_validation,A,A,True,12.2,A,
g8wf1o,askacademia_validation,B,A,False,2.1818181818,A,
g8wf1o,askacademia_validation,B,A,False,4.8,A,
g8wf1o,askacademia_validation,A,A,True,3.6,A,
g8wf1o,askacademia_validation,A,A,True,3.0,A,
g8wf1o,askacademia_validation,A,A,True,3.6,A,
g8wf1o,askacademia_validation,B,A,False,2.4,A,
g8wf1o,askacademia_validation,A,B,False,2.0,B,
p1oij8,askacademia_validation,B,B,True,2.4090909091,B,
p1oij8,askacademia_validation,B,B,True,4.4166666667,B,
p1oij8,askacademia_validation,B,A,False,7.5714285714,A,
p1oij8,askacademia_validation,B,B,True,53.0,B,
p1oij8,askacademia_validation,B,B,True,2.375,<answer>B</answer>,
p1oij8,askacademia_validation,B,A,False,4.0714285714,A,
p1oij8,askacademia_validation,A,B,False,28.5,B,
p1oij8,askacademia_validation,B,A,False,3.1428571429,A,
p1oij8,askacademia_validation,B,B,True,5.0,B,
p1oij8,askacademia_validation,A,B,False,10.0,<answer>B</answer>,
p1oij8,askacademia_validation,A,A,True,2.75,A,
p1oij8,askacademia_validation,A,A,True,2.75,A,
p1oij8,askacademia_validation,A,A,True,2.2,A,
p1oij8,askacademia_validation,A,A,True,5.5,A,
p1oij8,askacademia_validation,A,B,False,5.5,<answer>B</answer>,
p1oij8,askacademia_validation,B,B,True,2.5,<answer>B</answer>,
p1oij8,askacademia_validation,B,B,True,2.5,<answer>B</answer>,
p1oij8,askacademia_validation,A,A,True,2.0,A,
p1oij8,askacademia_validation,B,B,True,5.0,<answer>B</answer>,
p1oij8,askacademia_validation,B,B,True,5.0,<answer>B</answer>,
p1oij8,askacademia_validation,A,B,False,2.0,B,
p1oij8,askacademia_validation,A,B,False,2.0,B,
p1oij8,askacademia_validation,A,B,False,4.0,B,
p1oij8,askacademia_validation,A,B,False,4.0,B,
p1oij8,askacademia_validation,B,B,True,2.0,B,
p1oij8,askacademia_validation,A,A,True,2.0,A,
p1oij8,askacademia_validation,B,A,False,2.0,A,
p1oij8,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
p1oij8,askacademia_validation,B,A,False,2.5,A,
p1oij8,askacademia_validation,A,A,True,2.0,A,
p1oij8,askacademia_validation,B,A,False,2.0,A,
dixi3u,askacademia_validation,B,B,True,6.9459459459,B,
dixi3u,askacademia_validation,A,B,False,3.1891891892,B,
dixi3u,askacademia_validation,A,B,False,3.5757575758,B,
dixi3u,askacademia_validation,B,B,True,6.2105263158,B,
dixi3u,askacademia_validation,A,B,False,19.6666666667,B,
dixi3u,askacademia_validation,A,A,True,3.3333333333,A,
dixi3u,askacademia_validation,B,B,True,3.3333333333,B,
dixi3u,askacademia_validation,B,A,False,2.0,A,
dixi3u,askacademia_validation,B,B,True,2.0,B,
dixi3u,askacademia_validation,A,B,False,3.0,B,
dixi3u,askacademia_validation,B,A,False,3.0,A,
dixi3u,askacademia_validation,A,B,False,4.0,B,
dixi3u,askacademia_validation,B,A,False,2.5,A,
dixi3u,askacademia_validation,B,A,False,2.5,A,
sec3l4,askacademia_validation,B,B,True,4.2307692308,B,
sec3l4,askacademia_validation,B,B,True,2.2307692308,B,
sec3l4,askacademia_validation,A,B,False,3.0,B,
sec3l4,askacademia_validation,A,A,True,4.0,A,
sec3l4,askacademia_validation,A,A,True,3.0,A,
sec3l4,askacademia_validation,A,A,True,6.0,A,
sec3l4,askacademia_validation,A,A,True,2.0,A,
sec3l4,askacademia_validation,B,A,False,2.0,A,
s1l1qh,askacademia_validation,B,B,True,3.3333333333,B,
s1l1qh,askacademia_validation,A,A,True,2.6666666667,A,
s1l1qh,askacademia_validation,B,A,False,2.6666666667,A,
s1l1qh,askacademia_validation,A,A,True,2.6666666667,A,
s1l1qh,askacademia_validation,B,A,False,2.3333333333,A,
s1l1qh,askacademia_validation,B,A,False,2.0,A,
s1l1qh,askacademia_validation,A,A,True,2.0,A,
s1l1qh,askacademia_validation,A,A,True,2.0,A,
s1l1qh,askacademia_validation,A,A,True,2.0,A,
s1l1qh,askacademia_validation,A,A,True,2.5,A,
s1l1qh,askacademia_validation,A,A,True,2.5,A,
s1l1qh,askacademia_validation,A,A,True,2.5,A,
6fogal,askacademia_validation,B,A,False,3.5,A,
a5bgqz,askacademia_validation,A,A,True,2.2647058824,A,
a5bgqz,askacademia_validation,B,UNKNOWN,False,4.5294117647,"your advisor and you should be able to feel safe and comfortable with him. I would also let the chair know that you're willing to accept the F on your transcript, but you don't feel comfortable accepting a D. I would also let the chair know that you're not looking to get him fired, but you do feel like he needs to be held accountable for his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean, but you feel like you need to inform someone of his behavior. I would also let the chair know that you're not comfortable going to the dean",
a5bgqz,askacademia_validation,A,B,False,2.4411764706,B,
a5bgqz,askacademia_validation,A,B,False,2.59375,B,
a5bgqz,askacademia_validation,A,B,False,3.9523809524,B,
a5bgqz,askacademia_validation,A,UNKNOWN,False,4.8823529412,think you should be able to get a transcript correction without having to go through this again.,
a5bgqz,askacademia_validation,B,UNKNOWN,False,6.9166666667,show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show show,
a5bgqz,askacademia_validation,A,A,True,27.6666666667,A,
a5bgqz,askacademia_validation,B,B,True,3.0,B,
a5bgqz,askacademia_validation,B,UNKNOWN,False,3.7058823529,personally? I don’t think so. I think OP was being a bit of a dick and got called out on it. I think OP should apologize and move on.,
a5bgqz,askacademia_validation,A,A,True,21.0,A,
a5bgqz,askacademia_validation,B,B,True,10.6666666667,B,
a5bgqz,askacademia_validation,A,UNKNOWN,False,4.0,"you should be held accountable for your actions. I allowed him to because again, I should be held accountable for my actions. I told him that I understood that I deserved a failing grade and I would just retake the class at a later date. He accused me of ""self-flagellation"" and that I was trying to play the pity card, which was not my intention. He then shut the door and pulled out my grades and said that he was willing to fudge the numbers to get me to pass with a D. I told him that I didn't feel comfortable accepting that offer because I didn't show up to 75% of the classes. I truly believed that I deserved a failing grade, and I was okay with that. He kept throwing numbers at me, saying that if he did this, tweaked that, dropped two grades he could get me to pass, and I just kept reiterating that I appreciate his efforts but I wasn't willing to accept it. He wouldn't let me leave, either. I tried to excuse myself and he snapped ""I'm not done talking to you yet!""  I got frustrated and snapped back ""At this point I feel like you're doing this more for you than for me"" to which he admitted that maybe he was. I figured that was the end of the discussion, but he still wouldn't let me leave, going as far as to block my way to get out of his office. This is when it got personal. He said that if I couldn't handle this class, I might as well not be able to handle college and that I might as well drop out (despite the fact that my grades in my other five classes were all As.) He called me a bad student, stupid for what I was doing, etc etc etc. I stopped arguing at this point and just let him talk, and finally found my way out of his office.",
a5bgqz,askacademia_validation,B,A,False,2.3333333333,A,
a5bgqz,askacademia_validation,B,UNKNOWN,False,2.0,I think is a bit much. I would not be concerned about this. I would be concerned about the other stuff.,
d0nk36,askacademia_validation,B,B,True,2.1875,B,
uzl6bn,askacademia_validation,A,A,True,5.4,A,
uzl6bn,askacademia_validation,B,A,False,2.0,A,
uzl6bn,askacademia_validation,B,B,True,2.5,B,
uzl6bn,askacademia_validation,B,B,True,2.5,B,
uzl6bn,askacademia_validation,B,A,False,2.8571428571,A,
rot1ac,askacademia_validation,A,A,True,3.2368421053,A,
rot1ac,askacademia_validation,A,A,True,6.8333333333,A,
rot1ac,askacademia_validation,A,A,True,2.1111111111,A,
rot1ac,askacademia_validation,B,B,True,2.1666666667,B,
fus0qe,askacademia_validation,B,A,False,2.3333333333,A,
fus0qe,askacademia_validation,B,A,False,2.3333333333,A,
fus0qe,askacademia_validation,A,B,False,2.3333333333,<answer>B</answer>,
fus0qe,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
x4xa5z,askacademia_validation,A,B,False,8.0,B,
x4xa5z,askacademia_validation,A,B,False,12.0,B,
x4xa5z,askacademia_validation,A,A,True,2.3333333333,A,
x4xa5z,askacademia_validation,A,B,False,3.5,B,
x4xa5z,askacademia_validation,B,A,False,2.0,A,
naczk,askacademia_validation,A,A,True,2.3333333333,A,
oqrh0t,askacademia_validation,B,B,True,8.25,B,
oqrh0t,askacademia_validation,A,B,False,2.5,B,
oqrh0t,askacademia_validation,A,A,True,2.5,A,
rk5c6t,askacademia_validation,A,A,True,36.6666666667,A,
rk5c6t,askacademia_validation,A,A,True,2.0869565217,A,
rk5c6t,askacademia_validation,B,A,False,2.6666666667,A,
rk5c6t,askacademia_validation,B,A,False,4.8,A,
rk5c6t,askacademia_validation,A,A,True,6.8571428571,A,
rk5c6t,askacademia_validation,A,B,False,9.6,B,
rk5c6t,askacademia_validation,B,A,False,16.0,A,
rk5c6t,askacademia_validation,B,A,False,12.0,A,
rk5c6t,askacademia_validation,B,A,False,12.0,A,
rk5c6t,askacademia_validation,B,A,False,9.6,A,
rk5c6t,askacademia_validation,A,A,True,16.0,A,
rk5c6t,askacademia_validation,B,A,False,24.0,A,
rk5c6t,askacademia_validation,A,A,True,14.0,A,
rk5c6t,askacademia_validation,A,A,True,21.0,A,
rk5c6t,askacademia_validation,B,B,True,10.6666666667,B,
rk5c6t,askacademia_validation,A,A,True,10.6666666667,A,
rk5c6t,askacademia_validation,A,A,True,16.0,A,
rk5c6t,askacademia_validation,A,A,True,9.0,A,
rk5c6t,askacademia_validation,A,A,True,2.3,A,
rk5c6t,askacademia_validation,A,A,True,7.6666666667,A,
rk5c6t,askacademia_validation,A,A,True,5.75,A,
rk5c6t,askacademia_validation,B,A,False,7.6666666667,A,
rk5c6t,askacademia_validation,A,A,True,11.5,A,
rk5c6t,askacademia_validation,A,A,True,2.5714285714,A,
rk5c6t,askacademia_validation,A,B,False,3.6,B,
rk5c6t,askacademia_validation,B,B,True,6.0,B,
rk5c6t,askacademia_validation,B,A,False,4.5,A,
rk5c6t,askacademia_validation,A,A,True,4.5,A,
rk5c6t,askacademia_validation,B,B,True,3.6,B,
rk5c6t,askacademia_validation,A,B,False,6.0,B,
rk5c6t,askacademia_validation,B,A,False,9.0,A,
rk5c6t,askacademia_validation,B,B,True,3.3333333333,B,
rk5c6t,askacademia_validation,A,A,True,3.3333333333,A,
rk5c6t,askacademia_validation,A,A,True,5.0,A,
rk5c6t,askacademia_validation,A,A,True,2.6666666667,A,
rk5c6t,askacademia_validation,B,A,False,2.0,A,
rk5c6t,askacademia_validation,B,A,False,2.0,A,
rk5c6t,askacademia_validation,B,A,False,2.0,A,
rk5c6t,askacademia_validation,A,A,True,2.6666666667,A,
rk5c6t,askacademia_validation,B,A,False,4.0,A,
rk5c6t,askacademia_validation,B,A,False,2.3333333333,A,
rk5c6t,askacademia_validation,A,A,True,2.3333333333,A,
rk5c6t,askacademia_validation,B,A,False,3.5,A,
rk5c6t,askacademia_validation,A,A,True,2.5,A,
rk5c6t,askacademia_validation,A,A,True,2.0,A,
rk5c6t,askacademia_validation,B,A,False,2.0,A,
rk5c6t,askacademia_validation,B,A,False,2.5,A,
rk5c6t,askacademia_validation,B,A,False,2.0,A,
2yeka0,askacademia_validation,B,B,True,3.3333333333,<answer>B</answer>,
2yeka0,askacademia_validation,B,A,False,3.3333333333,A,
2yeka0,askacademia_validation,A,A,True,5.0,<answer>A</answer>,
r2fn1n,askacademia_validation,B,A,False,2.0,A,
r2fn1n,askacademia_validation,A,B,False,2.25,B,
r2fn1n,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
xfol4s,askacademia_validation,B,A,False,3.3333333333,A,
xfol4s,askacademia_validation,A,A,True,2.0,A,
9ly7n9,askacademia_validation,A,A,True,2.4,A,
9ly7n9,askacademia_validation,B,A,False,4.0,A,
9ly7n9,askacademia_validation,A,A,True,3.0,A,
9ly7n9,askacademia_validation,A,B,False,2.2,B,
9ly7n9,askacademia_validation,B,A,False,3.6666666667,A,
rsk5er,askacademia_validation,A,A,True,3.1176470588,A,
rsk5er,askacademia_validation,A,A,True,3.3125,A,
rsk5er,askacademia_validation,A,B,False,2.8,B,
rsk5er,askacademia_validation,B,A,False,4.6666666667,A,
rsk5er,askacademia_validation,B,A,False,3.3333333333,A,
iyr3t0,askacademia_validation,B,B,True,3.0,B,
mtwywi,askacademia_validation,B,A,False,2.2222222222,A,
mtwywi,askacademia_validation,A,A,True,2.0,A,
mtwywi,askacademia_validation,B,A,False,2.0,A,
4zs8hj,askacademia_validation,B,A,False,3.44,A,
4zs8hj,askacademia_validation,B,B,True,7.1666666667,B,
4zs8hj,askacademia_validation,B,B,True,7.8181818182,B,
4zs8hj,askacademia_validation,B,A,False,14.3333333333,A,
4zs8hj,askacademia_validation,B,B,True,2.0833333333,B,
4zs8hj,askacademia_validation,A,A,True,2.2727272727,A,
4zs8hj,askacademia_validation,A,A,True,4.1666666667,A,
4zs8hj,askacademia_validation,B,A,False,2.0,A,
4zs8hj,askacademia_validation,A,B,False,2.2,B,
4zs8hj,askacademia_validation,B,A,False,3.6666666667,A,
4zs8hj,askacademia_validation,B,A,False,3.6666666667,A,
86k1wl,askacademia_validation,A,A,True,2.5,A,
86k1wl,askacademia_validation,A,A,True,7.5,A,
86k1wl,askacademia_validation,A,A,True,5.0,A,
86k1wl,askacademia_validation,B,B,True,5.0,B,
86k1wl,askacademia_validation,A,B,False,4.5,B,
86k1wl,askacademia_validation,A,A,True,3.0,A,
e1jo31,askacademia_validation,B,A,False,2.3333333333,A,
zv85vu,askacademia_validation,A,B,False,4.7647058824,<answer>B</answer>,
zv85vu,askacademia_validation,A,B,False,3.2222222222,B,
zv85vu,askacademia_validation,A,A,True,3.4117647059,A,
zv85vu,askacademia_validation,A,A,True,3.8666666667,A,
zv85vu,askacademia_validation,A,B,False,4.4615384615,<answer>B</answer>,
zv85vu,askacademia_validation,B,B,True,3.1764705882,B,
zv85vu,askacademia_validation,B,A,False,3.6,A,
ufs8pw,askacademia_validation,A,A,True,2.2727272727,A,
ufs8pw,askacademia_validation,A,A,True,2.2727272727,A,
ufs8pw,askacademia_validation,B,A,False,3.5714285714,A,
ufs8pw,askacademia_validation,B,B,True,4.1666666667,B,
ufs8pw,askacademia_validation,B,A,False,2.7142857143,A,
ufs8pw,askacademia_validation,B,B,True,3.1666666667,B,
ufs8pw,askacademia_validation,A,A,True,3.0,A,
7wx3vx,askacademia_validation,B,B,True,4.1875,<answer>B</answer>,
7wx3vx,askacademia_validation,A,B,False,4.7857142857,<answer>B</answer>,
7wx3vx,askacademia_validation,B,B,True,2.7142857143,<answer>B</answer>,
7wx3vx,askacademia_validation,B,B,True,2.125,<answer>B</answer>,
7wx3vx,askacademia_validation,A,A,True,2.25,A,
eariaz,askacademia_validation,A,A,True,3.4,A,
eariaz,askacademia_validation,B,A,False,3.0,A,
9l13d6,askacademia_validation,B,A,False,2.625,A,
9l13d6,askacademia_validation,B,A,False,4.6666666667,A,
9l13d6,askacademia_validation,A,A,True,2.0,A,
9l13d6,askacademia_validation,A,B,False,7.0,<answer>B</answer>,
9l13d6,askacademia_validation,A,A,True,3.5,A,
x5on9m,askacademia_validation,B,A,False,2.2,A,
tecf4g,askacademia_validation,B,B,True,7.0,B,
tecf4g,askacademia_validation,A,A,True,6.0,A,
tecf4g,askacademia_validation,B,B,True,2.25,B,
tecf4g,askacademia_validation,A,B,False,2.0,B,
tecf4g,askacademia_validation,A,A,True,2.5,A,
tozipi,askacademia_validation,A,A,True,2.6666666667,A,
tozipi,askacademia_validation,A,A,True,2.2857142857,A,
tozipi,askacademia_validation,A,A,True,2.6666666667,A,
tozipi,askacademia_validation,B,A,False,8.0,A,
tozipi,askacademia_validation,A,A,True,8.0,A,
tozipi,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
tozipi,askacademia_validation,B,A,False,2.3333333333,A,
mhk25s,askacademia_validation,A,A,True,2.2,A,
mhk25s,askacademia_validation,B,B,True,2.75,answer B,
jw7jub,askacademia_validation,B,B,True,2.3333333333,B,
2wscz7,askacademia_validation,A,A,True,2.5,A,
v9k83l,askacademia_validation,B,B,True,6.0,B,
v9k83l,askacademia_validation,A,B,False,2.4285714286,B,
v9k83l,askacademia_validation,A,B,False,5.6666666667,B,
v9k83l,askacademia_validation,A,B,False,5.6666666667,B,
v9k83l,askacademia_validation,A,B,False,2.3333333333,B,
26eaqg,askacademia_validation,B,A,False,8.25,A,
bam0w9,askacademia_validation,B,B,True,2.0,B,
u1fdyo,askacademia_validation,A,B,False,2.625,B,
u1fdyo,askacademia_validation,A,B,False,3.2307692308,B,
u1fdyo,askacademia_validation,A,B,False,6.0,B,
u1fdyo,askacademia_validation,A,A,True,2.2857142857,A,
gga1k5,askacademia_validation,B,A,False,2.8,A,
gga1k5,askacademia_validation,A,A,True,4.6666666667,A,
gga1k5,askacademia_validation,B,B,True,2.6666666667,B,
gga1k5,askacademia_validation,B,B,True,2.6666666667,B,
gga1k5,askacademia_validation,A,A,True,2.3333333333,A,
gga1k5,askacademia_validation,B,A,False,2.0,A,
gga1k5,askacademia_validation,B,A,False,2.0,A,
gga1k5,askacademia_validation,B,A,False,2.0,A,
gga1k5,askacademia_validation,B,A,False,2.0,A,
h7vmb8,askacademia_validation,B,B,True,2.2777777778,B,
h7vmb8,askacademia_validation,A,B,False,3.1538461538,B,
h7vmb8,askacademia_validation,B,B,True,2.8275862069,B,
h7vmb8,askacademia_validation,B,B,True,13.6666666667,B,
nolgaj,askacademia_validation,B,B,True,2.9333333333,B,
nolgaj,askacademia_validation,B,B,True,2.5,B,
mjfzx9,askacademia_validation,A,A,True,2.375,A,
mjfzx9,askacademia_validation,B,A,False,2.0,A,
mjfzx9,askacademia_validation,A,A,True,2.0,A,
8nbjtu,askacademia_validation,B,A,False,2.7619047619,A,
8nbjtu,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
8nbjtu,askacademia_validation,A,B,False,2.2857142857,B,
8nbjtu,askacademia_validation,B,A,False,6.8571428571,A,
8nbjtu,askacademia_validation,A,B,False,5.5714285714,B,
8nbjtu,askacademia_validation,B,A,False,5.2857142857,A,
8nbjtu,askacademia_validation,B,A,False,2.3571428571,A,
8nbjtu,askacademia_validation,A,B,False,4.7142857143,B,
8nbjtu,askacademia_validation,B,B,True,11.0,<answer>B</answer>,
8nbjtu,askacademia_validation,A,A,True,2.0,A,
8nbjtu,askacademia_validation,A,B,False,2.5714285714,<answer>B</answer>,
8nbjtu,askacademia_validation,B,A,False,5.1428571429,A,
8nbjtu,askacademia_validation,B,A,False,12.0,A,
8nbjtu,askacademia_validation,B,A,False,3.8571428571,A,
8nbjtu,askacademia_validation,A,A,True,9.0,A,
8nbjtu,askacademia_validation,B,A,False,3.8571428571,A,
8nbjtu,askacademia_validation,B,A,False,3.4285714286,A,
8nbjtu,askacademia_validation,B,A,False,3.0,A,
8nbjtu,askacademia_validation,A,A,True,7.0,A,
8nbjtu,askacademia_validation,A,B,False,2.5714285714,<answer>B</answer>,
8nbjtu,askacademia_validation,B,A,False,2.4285714286,A,
8nbjtu,askacademia_validation,A,B,False,2.8333333333,B,
8nbjtu,askacademia_validation,B,A,False,5.6666666667,A,
8nbjtu,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
8nbjtu,askacademia_validation,A,B,False,2.1428571429,B,
8nbjtu,askacademia_validation,A,B,False,2.5,B,
8nbjtu,askacademia_validation,B,A,False,5.0,A,
8nbjtu,askacademia_validation,B,B,True,2.0,B,
8nbjtu,askacademia_validation,A,B,False,2.3333333333,B,
8nbjtu,askacademia_validation,A,A,True,2.3333333333,A,
8nbjtu,askacademia_validation,B,A,False,2.0,A,
8nbjtu,askacademia_validation,A,A,True,2.0,A,
a3649w,askacademia_validation,A,B,False,2.0588235294,B,
a3649w,askacademia_validation,A,A,True,11.6666666667,A,
a3649w,askacademia_validation,B,A,False,7.0,A,
a3649w,askacademia_validation,A,A,True,7.0,A,
a3649w,askacademia_validation,A,A,True,6.0,A,
a3649w,askacademia_validation,B,B,True,5.6666666667,B,
a3649w,askacademia_validation,A,A,True,5.6666666667,A,
a3649w,askacademia_validation,B,A,False,5.6666666667,A,
a3649w,askacademia_validation,B,B,True,2.1666666667,<answer>B</answer>,
a3649w,askacademia_validation,B,A,False,2.6,A,
a3649w,askacademia_validation,B,B,True,4.3333333333,B,
a3649w,askacademia_validation,B,B,True,4.3333333333,B,
a3649w,askacademia_validation,B,B,True,4.3333333333,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,4.3333333333,B,
a3649w,askacademia_validation,B,B,True,4.0,B,
a3649w,askacademia_validation,B,A,False,4.0,A,
a3649w,askacademia_validation,A,A,True,4.0,A,
a3649w,askacademia_validation,B,A,False,4.0,A,
a3649w,askacademia_validation,B,A,False,2.3333333333,A,
a3649w,askacademia_validation,A,A,True,2.3333333333,A,
a3649w,askacademia_validation,A,A,True,2.3333333333,A,
a3649w,askacademia_validation,A,B,False,2.3333333333,B,
a3649w,askacademia_validation,A,B,False,2.3333333333,B,
a3649w,askacademia_validation,B,A,False,2.3333333333,A,
a3649w,askacademia_validation,B,B,True,2.0,B,
a3649w,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
a3649w,askacademia_validation,A,A,True,2.0,A,
a3649w,askacademia_validation,A,A,True,2.0,A,
22mlot,askacademia_validation,A,A,True,8.125,A,
22mlot,askacademia_validation,A,B,False,5.0,<answer>B</answer>,
22mlot,askacademia_validation,B,A,False,3.75,A,
22mlot,askacademia_validation,A,A,True,2.0,A,
8obszy,askacademia_validation,B,B,True,2.8,<answer>B</answer>,
8obszy,askacademia_validation,B,B,True,3.1111111111,B,
vc4b6c,askacademia_validation,B,A,False,10.0,A,
vc4b6c,askacademia_validation,A,A,True,10.0,A,
