id,text,humor_rating,predicted_rating,raw_response
7087,A new strain of head lice is going around which is resistant to conventional treatments. That has left scientists scratching their heads.,2.95,1.2,<rating>1.2</rating>
4531,My ex works in a pharmacy so whenever I want to piss her off I go there and buy condoms for no reason. Sometimes I go there 3 times a day.,1.9,1.2,<rating>1.2</rating>
3950,"My girlfriend, Ruth, fell off the back of my bike. I rode on, ruthlessly.",3.05,1.2,<rating>1.2</rating>
3826,What did the husband tell his wife to do after he slapped her? The same thing he told her the first time!,1.2,1.2,<rating>1.2</rating>
678,Making the arrangements for my wife's funeral is tough She keeps asking what I'm doing,3.21,1.2,<rating>1.2</rating>
3098,Never argue with a fool. Listeners can't tell which is which,2.0,1.2,<rating>1.2</rating>
3807,I try so hard not to upset my vegan girlfriend. I'm constantly treading on eggshells. Which she also doesn't approve of.,3.05,2.3,<rating>2.3</rating>
2630,Let's name this product after something virtually no one will use it for. -the inventors of duct tape,1.94,1.2,<rating>1.2</rating>
7109,My girlfriend wanted to have a talk about how childish i am But she didn't have the secret password to my pillow fort so she couldn't get in,3.1,1.2,<rating>1.2</rating>
492,What do you call a black Canadian? Just 'Canadian'.,0.94,1.0,<rating>1.0</rating>
6532,I sent a tin of macaroni to Ethiopia and I've just received a letter back saying thanks for the leg warmers...,1.26,1.2,<rating>1.2</rating>
1802,Judge: You're sentenced to death. You'll be hung. Wife from the back: HE'S ALREADY HUNG. Me: Your Honor uncuff me so I can high five my wife,3.15,1.2,<rating>1.2</rating>
4460,There used to be a time when we didn't have access to all the world's knowledge while sitting on the toilet.,2.69,1.2,<rating>1.2</rating>
3909,Congrats Hugo Fernandez re: Great Lakes/Navy error. I bow to your expertise & Batmans self made cardboard utility belt,0.87,1.2,<rating>1.2</rating>
6835,What's the strongest color? Super Cyan,1.68,1.2,<rating>1.2</rating>
96,What do you call 2000 mockingbirds? Two kilomockingbirds (credit goes to my old physics book),2.8,1.2,<rating>1.2</rating>
4362,The main reason I don't need to drink a lot of water is that I get it from the humidity in the air because I always walk with my mouth open.,1.68,1.2,<rating>1.2</rating>
4006,"I was playing chess with my friend and he said, ""Let's make things interesting."" So we stopped playing chess.",3.1,1.2,<rating>1.2</rating>
2143,Is it still called showing up fashionably late if you're wearing sweat pants and a t-shirt with a spaghetti stain on it?,2.21,1.2,<rating>1.2</rating>
4072,"My girlfriend said, ""You act like a detective too much. I want to split up."" ""Good idea,"" I replied. ""We can cover more ground that way.""",3.35,2.3,<rating>2.3</rating>
6652,"A lot of people don't realize the months are named after Roman emperors. Like June, that's named after Junelius Caesar.",2.0,1.2,<rating>1.2</rating>
4130,Why do gay people smile so much? It's hard for them to keep a straight face.,3.05,1.2,<rating>1.2</rating>
4886,"My girlfriend told me I look ""uncool"" with a bike helmet on.. Well you know I'd rather look uncool than fall and split my head open during sex.",2.5,1.2,<rating>1.2</rating>
7288,"There's Angie, and then there's Drunk Angie, and one of us tried to make it to Mexico on an exercise bike.",2.55,1.2,<rating>1.2</rating>
6899,What are some ways that the community can organize to support aging queer elders? Auntie Red Tweet Tea,0.5,1.2,<rating>1.2</rating>
4344,"One zebra says to the other, ""I'm going to check out that patch of nice green grass over there . . . . . . I'll be white black.""",2.3,1.2,<rating>1.2</rating>
7424,"A man goes to the doctor for a physical. He tells the doctor not to be alarmed, but he has 5 penises. The doctor says, "" 5 penises!? How do your pants fit?"" The man replies, "" like a glove.""",3.05,1.2,<rating>1.2</rating>
6131,Fairy Tale Trivia: The wolf in 3 Little Pigs and the wolf in Red Riding Hood were roommates at UC Santa Cruz.,1.42,1.2,<rating>1.2</rating>
42,"BIKER: What should we name the gang? OTHER BIKER WHO IS ACTUALLY A REALLY TALENTED WRITER BUT WAS NEVER ENCOURAGED AS A CHILD TO PURSUE HIS GIFT SO HE FOUND COMMUNITY WITH A ROUGH BUT LOYAL GROUP OF GUYS: How about... The Hell's Angels. BIKER: Damn, man. Yes.",1.76,1.2,<rating>1.2</rating>
2892,A shipment of Viagra was hijacked on its way to the depot. The police are warning citizens to be on the look out for a gang of hardened criminals.,3.53,1.2,<rating>1.2</rating>
834,"To the haters on Twitter, if you don't like me or my tweets, I have an important message for you: Would 5 bucks change your mind? I need people to like me because it boosts my low self esteem.",1.87,1.2,<rating>1.2</rating>
5430,I hereby declare these 2016 Olympic Games Oilfishery open haha,0.5,0.0,<rating>0.0</rating>
3804,How do locomotives hear? Through the engineers.,2.95,1.0,<rating>1.0</rating>
5605,"ME: Being a scientist is just asking questions. So, in a way, we're all scientists. ACTUAL SCIENTIST: No. Becoming a scientist requires years of- ME: Looking up at the stars in wonderment. I hear you, respected peer.",1.8,1.2,<rating>1.2</rating>
1821,Why do fish always sing off key? You can't tuna fish.,2.9,1.2,<rating>1.2</rating>
5094,cop: do you know why i pulled you over me: [through foam mascot head] ya,2.05,1.2,<rating>1.2</rating>
7162,"My Dad got a new pair of pants. When I asked him how they fit, he said, ""like a cheap castle"". When I looked confused he said, ""no ballroom""",3.4,1.2,<rating>1.2</rating>
1063,"Two blondes fell down a hole. One said, ""It's dark in here isn't it?"" The other replied, ""I don't know; I can't see.""",2.4,1.0,<rating>1.0</rating>
1593,What does a catholic eat at the movies? Pope-Corn,1.9,1.2,<rating>1.2</rating>
4604,Give a man a fish and you will feed him for the day. Teach a man to fish and he's going to spend a fortune on gear he'll only be using twice a year.,3.16,1.2,<rating>1.2</rating>
7226,Where did Noah keep his bees? In the ark hives corny,1.7,1.2,<rating>1.2</rating>
6137,Just got a job as senior director at Old MacDonald's Farm. I'm the CIEIO,3.0,1.0,<rating>1.0</rating>
3054,"As I get older and remember all the people I've lost along the way, I think to myself maybe a career as a tour guide wasn't for me.",3.16,1.2,<rating>1.2</rating>
5045,Me: my car smells like Chinese food but I only ate Subway Sherlock Holmes: that's not the kind of mystery I do Me: yes it is let's go,0.82,1.2,<rating>1.2</rating>
2075,What did the little mountain say to the big mountain? Hi Cliff!,1.83,1.2,<rating>1.2</rating>
4584,I do this thing where I put my wallet and keys somewhere in my house and then my brain withholds the information about where they are. It's a fun game of hide and seek I like to play with myself.,3.0,1.2,<rating>1.2</rating>
880,Only humans think it's easier to terraform a new planet than be a tiny bit accountable.,1.58,1.2,<rating>1.2</rating>
1337,Why do the french have so many civil wars? Because they like to win one every now and then,2.58,1.2,<rating>1.2</rating>
5926,Q. What do you call 1000 heavily armed lesbians? A. Militia Etheridge,1.1,1.2,<rating>1.2</rating>
7940,"Shout-out to all of you staying true to your diet throughout Thanksgiving weekend. I tried but the stuffing was too bomb  Anyways, Y'all the real MVP",2.1,1.2,<rating>1.2</rating>
7168,I just completed 100 push-ups. (I started last November.),3.06,1.0,<rating>1.0</rating>
2882,"My girlfriend had a sexual fantasy to roleplay as a 14 year old in bed. I think it's pretty gross. Besides, she'll be 14 in 2 years anyway.",1.95,1.2,<rating>1.2</rating>
4225,I thought landlady was the opposite of mermaid?,2.35,0.0,<rating>0.0</rating>
7666,How long do you think it will take for gays to find out? That a gay marriage is as much an oxymoron as a gay funeral?,1.0,1.2,<rating>1.2</rating>
2936,What is a terrorist his favourite car? A Citroen C4 h,0.65,0.0,<rating>0.0</rating>
6913,[travels back in time to warn 12 year old me about playing video games too much] you become fat and lazy and-whoa Mortal Kombat 2 scoot over,2.32,1.2,<rating>1.2</rating>
7151,"An elderly couple is in church. The wife says to the husband, ""I've let out one of those silent farts, what do I do?"" The husband says, ""Change the battery in your hearing aid.""",3.53,1.2,<rating>1.2</rating>
2442,I watched a gay fish porn the other day... ...it was pretty homoaquatic.,2.15,1.2,<rating>1.2</rating>
3227,The best part of guys night out is at the end when we order a dessert and share it with 2 spoons,1.56,1.2,<rating>1.2</rating>
2528,Did you hear about the guy that was half Black and half Japanese ... ... every December 7th he would attack Pearl Bailey.,1.45,1.2,<rating>1.2</rating>
7117,You wouldn't call me lazy if you saw the long list of things I did in order to avoid being productive.,3.22,1.2,<rating>1.2</rating>
6181,"Girls, if you're gonna shave your eyebrows off just to draw them on again, at least make them interesting. How about drawing two umbrellas?",2.1,1.2,<rating>1.2</rating>
7091,Why did the man open a rooftop bar? He wanted to have drinks on the house.,3.1,2.3,<rating>2.3</rating>
3471,I once caught NASA's Curiosity rover flipping through my diary.,1.21,1.2,<rating>1.2</rating>
4092,"Before emjois i had to end texts to my girlfriends with ""two girls holding hands* heart* kissy face* glass of wine* nail polish* red lips.""",2.21,1.2,<rating>1.2</rating>
4150,The horse and the horse whisperer abruptly stop laughing when I enter the stable. I fork hay with my back to them. They will not see me cry.,1.46,0.0,<rating>0.0</rating>
4931,When the eclipse comes I'm going to borrow the special glasses my wife uses when I'm shirtless.,2.68,1.2,<rating>1.2</rating>
204,"professor: osmium is the densest material on earth, 22 grams in 1 cubic centimeter me: so you're saying- professor: [nodding] thicc as fuck",1.56,2.3,<rating>2.3</rating>
1958,"How can you tell the difference between a crocodile and an alligator? Easy, one will see you later, the other will see you in a while.",2.9,1.2,<rating>1.2</rating>
1881,What do call forty lesbians in a tree A CUNTREE,1.95,1.2,<rating>1.2</rating>
983,I've found that imitation is the sincerest form of flattery... Until you try to flatter someone in a wheelchair.,1.56,1.2,<rating>1.2</rating>
626,I imagine the overwhelming feeling of freedom a prisoner feels when they escape from jail is a lot like what I feel when we drop the kids off with their grandparents.,2.94,1.2,<rating>1.2</rating>
5484,"What did the dyslexic bank robber say when he robbed the bank? ""Air in the hands motherstickers! This is a fuck up!""",2.9,1.2,<rating>1.2</rating>
6696,Reverse 180 what?!!! Yeah...that happened!!! Supernatura I,0.1,1.2,<rating>1.2</rating>
2905,"[God creating babies] God: Make them super cute, but also literally the worst.",2.0,1.2,<rating>1.2</rating>
789,"What's the difference between an Asian and a dumb white girl? The Asian try to get the A, but the white girl try to get the D",1.5,1.2,<rating>1.2</rating>
6392,"Whenever someone gets upset about bad grammar, comfort them by saying 'they're they're'",3.11,1.2,<rating>1.2</rating>
7072,The Old Testament is the historical record of the first time we Jews controlled the media.,2.53,1.2,<rating>1.2</rating>
3607,Why was the horse kicked out of the country western bar? He was a homosexual.,1.06,1.0,<rating>1.0</rating>
6297,Accidently said hello to a vegan feminist this morning. My trial starts on Monday.,2.15,1.2,<rating>1.2</rating>
429,Sometimes I wake up grumpy. But other times I let her sleep in.,2.75,1.2,<rating>1.2</rating>
7789,Just read a book about Stockholm syndrome. It started off badly but by the end I really liked it.,2.44,1.2,<rating>1.2</rating>
1024,"So glad the word ""crunchy"" exists because the only other way I can think of to describe that texture is ""hard but your teeth can still smash it""",1.87,1.2,<rating>1.2</rating>
5282,"I called up the doctor and said, ""Doctor, my wife is going into labour and her contractions are coming really fast! What should I do?"" ""Is this her first child?"" he asked. ""No, this is her husband."" I said, what a fucking idiot.",3.25,1.2,<rating>1.2</rating>
4387,"I've started investing in stocks... Mainly beef, chicken and vegetables. One day I hope to be a bouillonaire.",3.0,1.2,<rating>1.2</rating>
7177,What's the difference between an illegal Mexican and an autonomous robot...? Nothing... they were both made to steal American jobs.,1.75,1.2,<rating>1.2</rating>
1039,Alabama changed the drinking age to 34. They wanted to keep alcohol out of the high schools,3.21,1.2,<rating>1.2</rating>
3039,"I like how our one year old will eat a screw he found on the floor, but won't eat my wife's lasagna. In fairness to him, her lasagna is terrible.",3.0,1.2,<rating>1.2</rating>
4719,judge: what do you have to say for yourself scooby-doo villain: i was legally startling trespassers on my own private property and was wrongfully arrested and imprisoned by a group of high teenagers judge: oh damn,2.0,1.2,<rating>1.2</rating>
5738,This year I'm giving out a Halloween treat every child loves: some stern advice.,1.94,1.2,<rating>1.2</rating>
4996,"I entered my sons room and said, ""Remember, boy, masturbating can make you go blind."" ""I'm over here dad."" He replied.",3.05,1.0,<rating>1.0</rating>
1241,Why is nostalgia like grammar? We find the present tense and the past perfect.,3.07,1.2,<rating>1.2</rating>
7930,I'm watching the umbrella academy on Netflix and all of a sudden there's an earthquake!? It was totally Vanya. That bitch!,0.94,1.2,<rating>1.2</rating>
3861,I would like to be a millionaire just like my dad... He wanted to be a millionaire too.,3.0,1.2,<rating>1.2</rating>
159,Why do girls wear makeup and perfume? Because they are ugly and they smell.,1.28,1.2,<rating>1.2</rating>
3569,To my fellow hikers: that noise I made when the butterfly came toward my face was a terrified shriek of delight.,2.11,1.2,<rating>1.2</rating>
3996,They say 1 in 4 men is homosexual. So there must be one in my group of friends. I hope its David he's super cute.,3.17,1.2,<rating>1.2</rating>
2592,Shoplifting or rape If you have sex with a prostitue and pay with a cheque that bounces is it shoplifting or rape?,1.22,0.0,<rating>0.0</rating>
4042,"I'm so tired of these lumberjack magazines setting completely unrealistic standards. My wife reads this crap and then starts questioning how stout and hearty I am. So now I have to start ordering flapjacks every time I go out to eat? Jesus, it's almost 2020, what are we doing?",1.1,1.2,<rating>1.2</rating>
5821,I just quit my job at the helium factory. I won't be spoken to in that tone.,3.45,1.2,<rating>1.2</rating>
3855,Trying to make a list of things that are worse than Mondays and all I've got so far is Hitler and Christian Rock.,2.16,2.3,<rating>2.3</rating>
7137,"""I think I'm a psycho,"" I said to the doc, ""I like women's boobies."" He smiled and winked at me, ""I like them too."" ""Oh good,"" I replied, ""do you want to come see my collection.""",1.95,1.2,<rating>1.2</rating>
2226,Q: Why couldn't the blonde write the number ELEVEN? A: Because she didn't know which one came first!,2.6,1.0,<rating>1.0</rating>
578,Who can drink 5 litres of petrol and not become ill? Jerry can.,1.5,1.2,<rating>1.2</rating>
5200,What's the difference between a pizza and a black man? The pizza can feed a family of 4.,1.9,1.2,<rating>1.2</rating>
6138,And Boom...there u have it. Hope y'all enjoyed. Now I'm gonna kill the pizza company. Supernatura I SPN Family,0.6,0.0,<rating>0.0</rating>
3913,"Irishman applies for a job at a Blacksmiths. The Blacksmith asks ""Have you ever shoed a horse?"" The Irish man replies, ""No, but I once told a Donkey to fuck off.""",2.75,1.2,<rating>1.2</rating>
1390,What do you get when you watch 'Cinderella' backwards? A woman in her place...,1.74,1.0,<rating>1.0</rating>
1135,Why are redneck murders the hardest to solve? All the DNA matches and there's no dental records.,3.33,1.2,<rating>1.2</rating>
1556,"Me: Choose a mate who loves & respects their mom, but isn't overly dependent on her. Lady: These are 4th graders- Me: THEY NEED TO KNOW THIS",2.24,1.2,<rating>1.2</rating>
1300,lawyer: it says here that the killer only spoke in outdated memes me: [nodding] lawyer: so would you please state your name for the record me: [sweating] my name jeff,1.59,1.2,<rating>1.2</rating>
3982,"If bumblebees truly do communicate through dance, what are the white ones supposed to do?",1.74,1.0,<rating>1.0</rating>
879,"My wife asked me if I thought our kids are spoiled I told her, ""no, I think all kids smell like that.""",3.25,1.2,<rating>1.2</rating>
2202,"A dying man looks up into his wife's eyes and says, ""Honey, before I go I have something I need to tell you."" To which she replies, ""I already know, dear. That's why I poisoned you.""",3.5,1.2,<rating>1.2</rating>
3245,Rabbit: I got kicked out of my cage for not  paying the rent. My wife walked out and took our twenty-nine bunnies with her. I'm all out of carrots. What should I do? Friend: Don't worry; be hoppy!,2.0,1.2,<rating>1.2</rating>
5249,If I had a dollar for everytime a girl found me unattractive... ...they would eventually find me attractive,3.3,1.2,<rating>1.2</rating>
5741,"They've announced the names for this year's hurricanes. Once again, no Kanye, Apple or Conan.",1.5,1.2,<rating>1.2</rating>
5710,A woman walks into a bar with a duck under her arm Nice pig says the bartender. It's a duck she says. I was talking to the duck says the bartender.,2.37,1.2,<rating>1.2</rating>
7864,"When life gives you lemons, make lemonade. When your wife gives you lemons... Make sure she hasn't gone senile.",1.3,2.3,<rating>2.3</rating>
4322,I just realized my countertop is made of marble.. I've been taking it for granite for years.,2.79,1.2,<rating>1.2</rating>
3947,"I'm getting a little tired of these people coming to my door telling me I need to be ""saved"" or ""I'll burn""... Stupid firefighters.",3.05,1.2,<rating>1.2</rating>
1123,"What is a rude way of referring to a young homosexual fly? A maggot, of course!",0.95,1.2,<rating>1.2</rating>
4054,MY WIFE: [Dressed as Meg Ryan] When you said you had a fantasy based on the movie You've Got Mail I assumed you'd be dressed as Tom Hanks. ME: [Dressed as a computer] Shhhh. Talk with your fingers.,1.9,2.3,<rating>2.3</rating>
3161,What does garlic do when it gets hot? It takes its cloves off.,3.0,1.2,<rating>1.2</rating>
7921,"person: hi me: [synapses fire through my brain like lightning, tracing the millennia of communicative evolution that have led to this moment] heyllo",1.73,1.2,<rating>1.2</rating>
5570,"My dentist said that my gag reflex was much more sensitive than my wife's. I didn't think anything of it at the time. Later, I realized it was super weird, because we go to different dentists.",3.0,1.2,<rating>1.2</rating>
7145,I bought a dictionary and when I got home I realized all the pages were blank; I have no words for how angry I am.,3.11,1.2,<rating>1.2</rating>
2313,What does a brick and a fat girl have in common? Both will eventually be laid by a Mexican.,1.95,1.2,<rating>1.2</rating>
5990,I just spent 3 hours trying to solve this Rubik's Cube before my son told me it's an apple. I may need a nap.,2.15,1.2,<rating>1.2</rating>
1833,Eid celebrations to go virtual as US Muslims urged to stay at home. They'll have to make do with a hit-and-run rampage on GTA 5 this year.,1.53,1.2,<rating>1.2</rating>
6410,The doctor hands me the baby and tells me my wife didn't make it. So I politely return the baby and ask for the one my wife made.,2.65,1.2,<rating>1.2</rating>
6544,"After I was arrested, my ex-wife decided to hang a picture of my mugshot on the wall in her living room. But she still won't admit she framed me.",3.4,2.3,<rating>2.3</rating>
6691,"If I could only pick one desert island record, I'd choose whichever album is most canoe-shaped.",1.89,1.2,<rating>1.2</rating>
7500,"I tried to share a sandwich with a homeless guy today, but he just shouted very rudely, ""Get your own sandwich!""",2.79,1.2,<rating>1.2</rating>
405,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,1.45,1.2,<rating>1.2</rating>
3657,"Apparently the scenes where ""Dean becomes a woman""..they just simply used the ""Sam"" wig. Instant chick hair. Get it?",0.68,1.2,<rating>1.2</rating>
427,"The news is currently that spinning image of a newspaper, but it never stops spinning.",1.69,1.0,<rating>1.0</rating>
6770,I remember my teacher telling me that looking out of the window wouldn't get me anywhere. Did I have a smug look on my face when I handed him his big mac and fries at the drive through.,2.63,1.5,<rating>1.5</rating>
1522,The only tan I'm getting this summer is a caftan!* *Excerpted from my Golden Girls spec script.,1.62,1.2,<rating>1.2</rating>
7250,"WIFE: you're so overly dramatic ME: no i'm not [10 hired backup singers burst through the wall shouting ""no he's not""] dammit guys, not now",3.68,1.2,<rating>1.2</rating>
2902,the hamburger helper implies the existence of a hamburger master,2.68,1.2,<rating>1.2</rating>
421,"I should have predicted this would happen - my kids saw ""Kong: Skull Island"" and now they want their own pet Hiddleston.",1.0,2.3,<rating>2.3</rating>
1151,"Today my son asked, ""Can you lend me a book mark?"" I immediately burst into tears. 12 years old and he doesn't know my name is Brian",2.95,1.2,<rating>1.2</rating>
4617,Started stockpiling plastic straws for after the strawpocalypse. All you mortals will be drinking out of cups like an adult and I will be supping from a plastic straw like a god.,1.89,1.2,<rating>1.2</rating>
7601,The human body is made up of 70% water... the other 30% is made up of stupidity.,2.35,1.2,<rating>1.2</rating>
1269,Why are the best bellydancers all Arabs? Because they can sheik it.,2.65,1.2,<rating>1.2</rating>
6827,Whenever we go out I always buy my wife two drinks. One for each face.,1.5,1.2,<rating>1.2</rating>
3572,"A heads up to girls on Facebook .. if your status says ""single"" and your profile picture is you with your cat - Well then no fucking shit",2.0,1.2,<rating>1.2</rating>
1671,"Why does Beyonce say ""To the left, to the left""? Because black people have no rights. sorry",1.95,0.0,<rating>0.0</rating>
3644,How many blind people does it take to change a light bulb? None if nobody's looking.,1.37,1.0,<rating>1.0</rating>
1244,Some people send out nude photos like it's no big deal. I'm reluctant to send one of just my face.,2.75,1.2,<rating>1.2</rating>
669,"Kid: mom, some kid is calling me gay mama: Hit him, in the face. Kid: I cant Mom: Why? Kid: Cause, he's so Cute!!",1.84,1.2,<rating>1.2</rating>
5260,Cop: I'm arresting you for illegally downloading the entire Wikipedia. Man: Wait! I can explain everything.,3.0,1.2,<rating>1.2</rating>
5910,What do you get when you mix alcohol and literature? Tequila Mockingbird,2.63,1.2,<rating>1.2</rating>
4549,"My wallet is like an onion. When I open it, it makes me cry.",2.95,1.2,<rating>1.2</rating>
1617,We get it. You're Muslim. You don't have to Ramadan our throats.,1.67,0.0,<rating>0.0</rating>
5842,"So, you don't trust a doctor to stitch you up? Fine. Suture self.",3.32,1.2,<rating>1.2</rating>
2200,My boss fired me for making too many Asian jokes It was the end of my Korea. Now I'm China find a new job.,1.55,1.2,<rating>1.2</rating>
2815,I just learned the medical name for Viagra. Mycoxaflopin.,3.05,1.2,<rating>1.2</rating>
2021,What did the Mexican princess ask her sister? Tijuana build a snowman?,1.56,1.2,<rating>1.2</rating>
1331,If caitlyn Jenner goes missing Do they put her photo on the back of a bottle of tranny fluid,1.67,1.2,<rating>1.2</rating>
1145,"I was walking with my girlfriend when a random guy whistled at her and said ""nice ass"". She was clearly annoyed and demanded I say something. So I turned around and said: ""Thank you I've been doing squats""",3.2,2.3,<rating>2.3</rating>
1657,60% of African American girls agree to giving me a blowjob I guess you could call it a 3/5's compromise,1.11,1.2,<rating>1.2</rating>
5134,"What did the Texas sheriff say about the black guy who was shot 15 times? ""Worse case of suicide I ever saw.""",1.75,1.2,<rating>1.2</rating>
926,"My girlfriend told me to choose between our relationship and my career as a reporter. Well, I've got some news for her.",2.9,1.2,<rating>1.2</rating>
7007,Why did Hitler suicide? He got the gas bill,1.8,0.0,<rating>0.0</rating>
2305,How much do Chinese dumplings weigh? Wonton.,2.05,1.0,<rating>1.0</rating>
211,What did the french chef give his wife on Valentine's day? A hug and a little quiche.,2.75,2.3,<rating>2.3</rating>
5278,What does a Polish bride get on her wedding night that's long and hard? A new last name.,2.8,1.2,<rating>1.2</rating>
718,"My dad thought it would be a good idea to show my girlfriend my baby photos. ""You haven't changed at all."" she laughed. ""That's enough of the naked ones, please."" I told him.",3.55,1.2,<rating>1.2</rating>
6018,[at ultrasound] Nurse: there it is. There's your baby Me visibly relieved: oh Jesus thank u Wife whispering to nurse: he thought it was bees,1.79,1.2,<rating>1.2</rating>
161,"“Back when Tim and I were living in Denver, we always wanted a heart healthy way to start our day before a brisk Colorado morning! This was before I was diagnosed with GERD, and just after we adopted Pepper our black lab.” JUST GIVE ME THE FRITTATA RECIPE GODDAMNIT",1.69,0.0,<rating>0.0</rating>
1846,Women are like condoms They spend more time in your wallet than on your dick.,2.74,1.5,<rating>1.5</rating>
2198,What does an 80 year old lesbian taste like? Depends,2.25,1.2,<rating>1.2</rating>
6569,"Why do all Asians think they're a celebrity in Rome? Every time someone says ""ciao"" they think they're taking about them",1.0,1.2,<rating>1.2</rating>
4951,What's the difference between Santa Claus and a jew? Santa goes down the chimney christmas jokes,1.53,0.0,<rating>0.0</rating>
1705,I spent 8 years in an institution. Then I got a divorce.,3.0,1.0,<rating>1.0</rating>
1585,"I signed up for my company's 401k, but I don't think I can run that far.",3.6,1.2,<rating>1.2</rating>
6566,Have you seen Mount Rushmore before it was carved? It was unprecedented.,2.44,1.0,<rating>1.0</rating>
1026,"How many male chauvinist does it take to change a lightbulb? None, the wife can cook fine in the dark",1.35,1.2,<rating>1.2</rating>
3042,What do you call a hooker with no limits? Your mom.,2.05,1.5,<rating>1.5</rating>
2011,My wife and I stopped taking vacations after we had kids. Now we take expensive nightmares.,2.25,1.2,<rating>1.2</rating>
3259,What kind of organization is Atheism? Non-prophet.,3.3,1.0,<rating>1.0</rating>
315,"What do you call a constipated detective? No shit, Sherlock.",2.75,2.3,<rating>2.3</rating>
5449,"What do you call a homosexual, Russian, knight? Sir Gay (Serge)",1.55,1.2,<rating>1.2</rating>
4586,I got fired from my lawn maintenance job. I was just not cutting it.,2.25,1.2,<rating>1.2</rating>
124,My girlfriend dressed up as a policewoman and told me I was under arrest on suspicion of being good in bed. After 2 minutes all charges were dropped due to a lack of evidence.,3.25,1.2,<rating>1.2</rating>
2711,"Why are shoes always tied in the ghetto? Because if not, you always be trippin nigga.",1.9,1.2,<rating>1.2</rating>
7039,Wal-Mart has stopped selling guns and e-cigarettes in its quest to make sure everyone dies of diabetes.,2.95,2.3,<rating>2.3</rating>
574,"Me: I'm so excited to get a good night sleep tonight Brain: Actually, how about we recap all the things you screwed up today",2.63,2.3,<rating>2.3</rating>
3078,Immigrants are like sperm millions get in but only one works.,1.55,1.2,<rating>1.2</rating>
7704,"My wig, prosthetics, and makeup artist cost $2,000, but with them I can roam the Pasadena Flea Market undisturbed, looking for porcelain hands",0.72,1.2,<rating>1.2</rating>
1124,What to you call it when you get a boner at a funeral? Mourning Wood,2.25,1.2,<rating>1.2</rating>
5235,My wife and I just made a porno. Too bad she's my late wife.,1.7,1.2,<rating>1.2</rating>
1790,Did you hear about the man who fell into the upholstery machine? He's fully recovered.,2.75,1.2,<rating>1.2</rating>
6007,"If Muslim women insist on dressing like ninjas, they should also act like them. And disappear.",1.56,1.2,<rating>1.2</rating>
4217,How many potatoes does it take to kill an Irish person? None.,2.79,1.0,<rating>1.0</rating>
2673,A lot of woman actually turn into good drivers...so if you're a good driver watch out.,1.55,1.2,<rating>1.2</rating>
991,Remember everyone who said “we’ll have to see in the fall”? Ya that’s in 2 weeks.,0.27,1.2,<rating>1.2</rating>
5976,What do they eat for breakfast in africa? Ebola cereal,1.4,1.2,<rating>1.2</rating>
1607,Weird situation based questions are great openers for approaching and starting conversations. Try asking where the train station is the next time you see a woman who catches your eye at the supermarket.,1.8,1.0,<rating>1.0</rating>
3517,My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,2.85,1.2,<rating>1.2</rating>
1751,"Since the word ""brink"" gets a raw deal, I'm going to use it in a positive way: I am on the brink of eating a nice fruit salad.",1.5,1.2,<rating>1.2</rating>
2618,"My wife and I always fight about stealing the covers, so now we use separate blankets, beds, bedrooms, houses and area codes. Problem solved.",2.63,1.2,<rating>1.2</rating>
4957,"I asked my sister how her blind date went ""Oh it was terrible"" she said, ""He showed up in a 1948 Rolls-Royce."" ""So what's so bad about *that*?"" I asked. Apparently he was the original owner.",3.47,2.3,<rating>2.3</rating>
1107,"Confused about your gender? The answer is VERY simple... If you were born with a penis, you will ALWAYS be a MAN. If you were born with a VAGINA, you will ALWAYS be a moaning bitch.",1.22,1.2,<rating>1.2</rating>
652,"People overcome adversity all the time... Look at Beethoven. They told him he was deaf, but did he listen?",2.58,1.0,<rating>1.0</rating>
2252,How do you starve a black man? Put his food-stamps next to his work boots.,1.55,0.0,<rating>0.0</rating>
5241,"I recently entered a competition to see who had gained the most weight and lost the most hair. Obviously, it wasn't called that. It was advertised as a 'School Reunion.'",2.6,2.3,<rating>2.3</rating>
5753,"me: if santa is all knowing, then he could solve every crime but he just doesn't hostage: can i go to the bathroom me: no",1.06,0.0,<rating>0.0</rating>
2487,What is the best way to stop a politician? A really strong gust of wind.,1.6,1.2,<rating>1.2</rating>
2832,There are 2 things in this world that i hate. 1. racism 2. black people,2.93,0.0,<rating>0.0</rating>
454,"Today I saw 2 blind people fighting. I shouted ""I support the one with the knife.!"" they both ran away.",2.85,1.2,<rating>1.2</rating>
3269,"Two lovers saying a sad goodbye at the train station, complete with prolonged hugging, kissing, and crying... except with me and my bed in the bedroom every single morning.",1.81,1.2,<rating>1.2</rating>
347,I once had a friend who was addicted to drinking break fluid.. But he said he could stop whenever he wanted!,2.65,1.2,<rating>1.2</rating>
2391,judas: that jesus guy really pisses me off lol me: haha what judas: sometimes i just wanna beat the shit out of him until he's an inch from death and nail him to a cross haha me: dude what,1.6,1.2,<rating>1.2</rating>
4739,There is nothing wrong with exploring one's sexuality--and that is my message to the California Highway Patrol.,0.83,1.0,<rating>1.0</rating>
2348,"With the kids off at camp, my wife and I finally have some precious time to check Facebook in separate rooms.",2.5,1.2,<rating>1.2</rating>
3140,What do you call a cold Jewish person? Iceberg.,1.5,1.0,<rating>1.0</rating>
