id,text,humor_rating,predicted_rating,raw_response
1309,My wife asked me to give her some peace and quiet last night whilst she made dinner. So I took the batteries out of the smoke alarm.,2.95,3.0,<rating>3</rating>
4833,How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,0.18,3.0,<rating>3</rating>
7903,I really want to buy one of those grocery checkout dividers. But the lady behind the counter keeps putting it back.,1.89,3.0,<rating>3</rating>
7875,How can you tell if your moms got Parkinsons? She's got lipstick on her eye balls.,2.05,3.0,<rating>3</rating>
593,"Why is a lesbians tea green, slimy, and give you a great buzz? Because it's aLGae Bee Tea",1.0,3.0,<rating>3</rating>
4562,Tinder is the Night' Update A Fitzgerald Novel Hashtags With Only One Response,0.7,0.0,<rating>0</rating>
2973,A Mexican got injured during a game of golf and needed stitches. I guess it was a hole in Juan.,2.15,3.0,<rating>3</rating>
204,"professor: osmium is the densest material on earth, 22 grams in 1 cubic centimeter me: so you're saying- professor: [nodding] thicc as fuck",1.56,5.0,<rating>5</rating>
5976,What do they eat for breakfast in africa? Ebola cereal,1.4,3.0,<rating>3</rating>
7297,"Valentine's Day soon, Ladies! But don't bother getting me what you got me last year. I've got enough fucking restraining orders as it is.",2.75,3.0,<rating>3</rating>
4704,My wife said she'd leave me if I didn't stop eating Pasta Now I'm feeling cannelloni,2.55,3.0,<rating>3</rating>
3458,Why are hillbilly murders hard to solve Because they all share the same DNA,2.65,3.0,<rating>3</rating>
5322,Learning to love yourself is important. Just don't let your wife catch you doing it.,2.53,3.0,<rating>3</rating>
1398,Life consists of avoiding people you have seen naked whilst trying to find new people to see naked!,2.21,3.0,<rating>3</rating>
3181,"Twitter won't inform someone that you've muted them, so make sure you tell them yourself.",2.23,3.0,<rating>3</rating>
6663,Shout out to authentic Indian restaurants that encourage eating using only the hands. They don't give a fork.,2.21,3.0,<rating>3</rating>
7500,"I tried to share a sandwich with a homeless guy today, but he just shouted very rudely, ""Get your own sandwich!""",2.79,3.0,<rating>3</rating>
4698,What's the difference between black people and cancer? Cancer got Jobs.,1.75,3.0,<rating>3</rating>
1724,How many Jews does it take to change a lightbulb? None. They can shower in the dark.,1.16,3.0,<rating>3</rating>
5568,"My ex-girlfriend just told me she wants us to get back together again. MAN! I sure am LUCKY! I mean, first I win the lottery and now THIS!",2.61,3.0,<rating>3</rating>
6881,"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",1.2,3.0,<rating>3</rating>
1097,"Different cultures like eating animals that we consider pets... For example, did you know that in Japan, they eat fish?",1.94,0.0,<rating>0</rating>
7998,"Today, we Americans celebrate our independence from Britain while planning our escape to Canada.",2.55,3.0,<rating>3</rating>
1972,"As the judge sentenced me to death, I tried to offer him a high five...but he left me hanging.",2.6,3.0,<rating>3</rating>
5741,"They've announced the names for this year's hurricanes. Once again, no Kanye, Apple or Conan.",1.5,3.0,<rating>3</rating>
4955,What do you call a terrorist's girlfriend? A Guantanamo Bae,1.89,3.0,<rating>3</rating>
6973,Why does the American border patrol guard take Xanax? To stop hispanic attacks.,1.89,3.0,<rating>3</rating>
2507,What happens when a Chinese man with a boner runs into a wall? He breaks his nose.,1.95,3.0,<rating>3</rating>
1360,"me: i am a human being, earth's dominant species, and i will not be- wasp: fuck off me: ok",2.32,3.0,<rating>3</rating>
5022,"Me: *returns from bakery with a bap, bagel, bun & cob* Wife: What are these? Me: The synonym rolls you asked for. Wife: CINNAMON.",2.25,3.0,<rating>3</rating>
4602,"What do you call an Arab who owns 5,000 cows A Milk Sheikh.",2.0,3.0,<rating>3</rating>
7594,What do the Egyptians call a man who cannot keep his opinions to himself? IMHOtep,1.6,3.0,<rating>3</rating>
5872,"One of Jesus's greatest miracles? He was a carpenter, but He didn't bring it up every time you met Him.",2.06,3.0,<rating>3</rating>
3441,Daddy what is a transvestite? Ask your mommy He knows it.,1.55,3.0,<rating>3</rating>
4217,How many potatoes does it take to kill an Irish person? None.,2.79,3.0,<rating>3</rating>
3528,ME: If only there was an instrument that sounded like a really sassy duck. CLARINET PLAYER: [excitedly moistening his reed] Buckle up baby.,2.22,4.0,<rating>4</rating>
764,What does a gay horse eat? Haaaaay,1.89,3.0,<rating>3</rating>
3336,"A man got a car for his wife Now, thats what you call a good trade.",2.5,3.0,<rating>3</rating>
3402,I'm not one of those people who claps when the airplane lands... what I do is I let out a short scream because the wheels hitting the pavement usually startles me,2.21,3.0,<rating>3</rating>
957,[first date] Her: I like bad boys My dog: *Walks away disappointedly because he is a good boy,2.6,4.0,<rating>4</rating>
3622,My wife has been walking around the house sighing for the last 20 minutes. I can't decide if I should ask her if something is wrong or just leave the house for a few days.,2.06,3.0,<rating>3</rating>
1167,"I was really embarrassed when my wife caught me playing with my son's train set, so I threw a bedsheet over it. I think I managed to cover my tracks.",3.1,3.0,<rating>3</rating>
4898,Why was the white biologist considered racist? Because he wanted to preserve his culture h,1.75,4.0,<rating>4</rating>
5079,What do you call it when an immigrant and a pedophile get into a fight? Alien Vs. Predator,2.74,3.0,<rating>3</rating>
5336,"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.",3.74,3.0,<rating>3</rating>
4360,Q: What do you call a Satanist who only eats low-carb pizza? The anti-crust.,2.74,3.0,<rating>3</rating>
7186,The name Red Lobster is helpful if you totally forgot what color lobsters are.,1.67,3.0,<rating>3</rating>
3900,*hot lady looks at me* Me: Hi! Do I know you? Lady: No I think I'm mistaken. *awkward pause* Me: So...is there a mister taken? *hit by bus*,2.0,3.0,<rating>3</rating>
4407,"My girlfriend asked me why I was blow-drying my crotch... Apparently ""heating your dinner"" was not the response she was looking for.",2.65,3.0,<rating>3</rating>
3627,What do you call it when a person has a fear of Vietnamese food? They have a Pho-bia!,2.4,3.0,<rating>3</rating>
4306,"I was feeling horny and needed some relief. I asked my fat wife for sex and she said ""No"" You have no idea what a relief that was.",1.8,3.0,<rating>3</rating>
6242,"I'm told that if you eat pineapple or carrots in excess, your cum will taste like that food... Is this why my Japanese girlfriend's pussy tastes like raw fish?",2.0,3.0,<rating>3</rating>
4432,My mother-in-law's text alert is an entire song. Starting to think my father-in-law's rage isn't really from Vietnam.,2.42,3.0,<rating>3</rating>
1245,They call them 'beer gardens' because 'people drinking in a parking lot' doesn't sound as classy,2.68,3.0,<rating>3</rating>
2438,What is the least spoken language in the world? Sign language.,2.71,3.0,<rating>3</rating>
3200,"Never let anyone tell you what you can and can't do. Take Beethoven for example, they told him he could not be a musician because he was deaf ... but he didn't listen.",2.78,3.0,<rating>3</rating>
6834,"A man is buying a banana, an apple and two eggs. The female cashier says: ""You must be single."" The man answers: ""Wow, how did you know?"" Cashier: ""Because you're ugly.""",2.6,3.0,<rating>3</rating>
7151,"An elderly couple is in church. The wife says to the husband, ""I've let out one of those silent farts, what do I do?"" The husband says, ""Change the battery in your hearing aid.""",3.53,3.0,<rating>3</rating>
5134,"What did the Texas sheriff say about the black guy who was shot 15 times? ""Worse case of suicide I ever saw.""",1.75,4.0,<rating>4</rating>
6820,"Why is there no black character in the game ""Clue""? Because then it would be called ""Solved."" sorry",1.9,3.0,<rating>3</rating>
5780,I'm allergic to bread but eat it anyway. I'm a gluten for punishment.,3.05,3.0,<rating>3</rating>
4763,Is there really such a thing as bisexual... Isn't it just homos getting it right occasionally?,2.06,3.0,<rating>3</rating>
467,Just realized I’ve been calling somebody “Ty”who was just signing his texts “thank you”. Im 80,0.93,5.0,<rating>5</rating>
1674,The most exciting part of my day is when I scare myself by accidentally turning the garbage disposal on.,2.47,3.0,<rating>3</rating>
405,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,1.45,3.0,<rating>3</rating>
6131,Fairy Tale Trivia: The wolf in 3 Little Pigs and the wolf in Red Riding Hood were roommates at UC Santa Cruz.,1.42,3.0,<rating>3</rating>
6283,What do you call a retired miner? Doug.,2.22,3.0,<rating>3</rating>
2807,"""I piss off a lot of deaf people when I talk"" -Italians",2.33,3.0,<rating>3</rating>
142,[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,2.67,3.0,<rating>3</rating>
3904,"I was raised half Jewish and half Catholic. When I'd go to confession, I'd say ""Bless me, father, for I have sinned  and you know my attorney, Mr.Cohen.""",2.37,3.0,<rating>3</rating>
1101,"When we give each other a thumbs up, it's our way of mocking every other animal on earth.",2.47,3.0,<rating>3</rating>
7153,Instagram banned me for life cuz I kept commenting 'but are you happy?' on everyone's pictures.,2.06,3.0,<rating>3</rating>
5760,Do deaf girls masturbate with one hand so they can moan with the other?,2.6,3.0,<rating>3</rating>
47,"What does a gay rooster say? ""Anycockledoooooo!"" ROFL",2.0,3.0,<rating>3</rating>
791,Why did the hippie stick his penis in the chick peas? Because he was a hummusexual...,2.0,3.0,<rating>3</rating>
7584,"*Listens to my friend explain his ideal woman* Dude, that's just a mix of your mom and Mulan.",2.25,3.0,<rating>3</rating>
1934,"When I was little, my parents always fed me alphabet soup, claiming that I liked it, but they were just... ...putting words in my mouth.",2.9,3.0,<rating>3</rating>
4229,What's long and hard on a black guy? The first grade,1.89,3.0,<rating>3</rating>
3194,I like the fact that Harriet Tubman will be on the $20 bill. It's good to have a black woman represented on American money. It just sucks that it will only be worth $12.,1.79,3.0,<rating>3</rating>
3313,"Women picture this - it's 15 years from now, the big eyebrow trend has gotten out of control, and now you no longer have a face, it's just one giant eyebrow... and it's gorgeous.",1.95,3.0,<rating>3</rating>
4000,"I asked my wife why she married me. She said ""Because you're really funny."" I said: ""I thought it was because I'm good in bed."" She said: ""See? You're hilarious.""",3.1,3.0,<rating>3</rating>
3091,What do you call a gay fly? a maggot,1.61,3.0,<rating>3</rating>
2542,Did you hear Bruce Jenner was in a car accident? He was unhurt but his tranny was damaged.,2.0,3.0,<rating>3</rating>
407,Turn a regular sofa into a sofa bed by simply forgetting your wife's birthday.,3.25,3.0,<rating>3</rating>
6392,"Whenever someone gets upset about bad grammar, comfort them by saying 'they're they're'",3.11,3.0,<rating>3</rating>
3386,"A lawyer was caught jerking off in a grocery store. The arresting officer asked the lawyer ""Why did you do it? Aren't you afraid of going to jail?"" The lawyer responded, ""I knew I'd get myself off""",2.85,3.0,<rating>3</rating>
6887,You know you're stoned when you try to put a poppadom in the DVD player. You know you're really stoned when a Bollywood movie starts playing.,1.55,3.0,<rating>3</rating>
4331,I'm a practicing Catholic But I'm not ready to go pro just yet.,2.6,3.0,<rating>3</rating>
2924,What's your favorite place to cry? Mine is everywhere,2.07,3.0,<rating>3</rating>
2276,Wearing crocs is like getting a blowjob from a guy. It feels great until you look down and realize you're gay,2.16,3.0,<rating>3</rating>
4021,"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",1.8,3.0,<rating>3</rating>
5663,When a transgender goes missing.. You put their photo on a carton of Half and Half.,2.35,3.0,<rating>3</rating>
506,I wanna be the reason you get out of bed in the morning.... Even if it is to make sure the door is locked.,2.31,3.0,<rating>3</rating>
7129,"""I left your tuxedo in your closet, Mr. Phoenix"" ""My what closet?"" *butler sighs, completely tired of living* ""Your Joaquin closet, sir""",2.95,3.0,<rating>3</rating>
4126,I really love the way the earth rotates... It makes my day. rofl,1.63,0.0,<rating>0</rating>
4891,My Grandpa used to gather us around to tell us stories about surviving World War Two. My dad just gathered us around to watch a YouTube clip of an Asian child playing 'Africa' by Toto on a rubber chicken.,2.1,4.0,<rating>4</rating>
3609,Did you hear about the blind porcupine? He fell in love with a pincushion!,2.15,3.0,<rating>3</rating>
115,"I really enjoyed @JimCarrey's ""memoir."" Like Jim, the book is wildly comic, inventive, subversive, and made primarily of compressed paper pulp.",2.05,3.0,<rating>3</rating>
744,"Eventually, the entire written English language will be taken over by emoticons. Teenage girls will bring us back to Egyptian hieroglyphics.",2.41,3.0,<rating>3</rating>
7166,I went for my interview to be a bus driver I told them 'Sorry I'm late' They said 'you're hired',2.6,3.0,<rating>3</rating>
2525,Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,2.95,3.0,<rating>3</rating>
6868,"If there's one thing we've learned from stripper cops, it's that the police could make way more money getting naked than handing out tickets.",2.4,3.0,<rating>3</rating>
6995,"Watching Grey's Anatomy teaches me that if I'm really sad, I should walk slowly down a corridor to a Snow Patrol track.",1.65,3.0,<rating>3</rating>
5710,A woman walks into a bar with a duck under her arm Nice pig says the bartender. It's a duck she says. I was talking to the duck says the bartender.,2.37,3.0,<rating>3</rating>
4135,What wine pairs best with doing your taxes?,1.94,3.0,<rating>3</rating>
7906,"As we were driving down the road, ""Sweet Caroline"" came on the radio. I said to my son, ""Little known fact, Neil Diamond used to be called Neil Coal."" 'Until the pressure got to him.'",2.79,3.0,<rating>3</rating>
2337,Wife: I think I've lost weight. My underwear don't fit anymore. They're all too big. Me: (flashback to when I was listening to natural woman and wearing her underwear) That's.... uh... awesome!,1.39,3.0,<rating>3</rating>
7629,Did you hear a Payless Shoe Source got looted in Ferguson? The only thing left were the work boots. too soon,1.68,3.0,<rating>3</rating>
5785,What do the Unabomber and a girl from Alabama have in common? They were both fingered by their brother.,1.75,3.0,<rating>3</rating>
1978,"My Vietnamese friends just got married. They have the same common last name, so neither of them needed to change anything. You could say it's a Nguyen-Nguyen situation.",3.2,3.0,<rating>3</rating>
803,"My life completely changed after I learned Morse Code. Last night, for example, I couldn't fall asleep because the rain kept telling me to go fuck myself.",3.4,3.0,<rating>3</rating>
172,Heading to Chinatown after work... I heard it's Erection Day.,1.79,3.0,<rating>3</rating>
799,My wife told me I was immature. So I told her to get out of my fort.,2.8,4.0,<rating>4</rating>
7734,"My first instinct when I see an animal is to say ""Hello"". My first instinct when I see a person is to avoid eye contact and hope it goes away.",2.94,3.0,<rating>3</rating>
5874,Have you ever played quiet tennis? It's just like regular tennis but without the racket.,2.8,3.0,<rating>3</rating>
6657,"Guy at restaurant asks how much coffee was. Waitress says $1. Then he asks what a refill costs and she says it's free, so he asks for a refill",2.0,3.0,<rating>3</rating>
2990,I bet Americans can't wait for Halloween. They put the 'eating' in Trick or Treating.,2.0,3.0,<rating>3</rating>
7715,"Thieves had broken into my house and stolen everything except my soap, shower gel, towels and deodorant. Those dirty bastards.",3.15,3.0,<rating>3</rating>
885,McMaster' sounds like what happens when a German guy makes up an Irish name.,1.4,3.0,<rating>3</rating>
3950,"My girlfriend, Ruth, fell off the back of my bike. I rode on, ruthlessly.",3.05,3.0,<rating>3</rating>
4378,There was a four-car reck in Mexico today... 93 people died,2.07,0.0,<rating>0</rating>
1039,Alabama changed the drinking age to 34. They wanted to keep alcohol out of the high schools,3.21,3.0,<rating>3</rating>
1295,Q: Why did the blonde get so excited after she finished her jigsaw puzzle in only 6 months? A: Because on the box it said From 2-4 years.,2.6,3.0,<rating>3</rating>
3073,Just because I'm Irish doesn't mean I am always drunk. It means I always want to be.,2.75,3.0,<rating>3</rating>
753,"STICK BUG WIFE: We can't seem to get pregnant DOC: Well, we ran numerous tests... STICK BUG WIFE: ...and? DOC: Your husband's an actual stick",2.05,4.0,<rating>4</rating>
1711,What do you call it when a pig loses its memory? Hamnesia.,2.4,3.0,<rating>3</rating>
3256,"If the team I'm cheering for loses, it's usually my fault because I didn't yell the right plays at the TV.",2.05,3.0,<rating>3</rating>
287,The original Big Bird has retired from Sesame Street. I'm told he was delicious.,2.0,3.0,<rating>3</rating>
4566,Me: I think the coolest sport is horse golf Guy: do you mean polo? Me: [realizing he isn't classy enough to know about horse golf] yes,1.39,3.0,<rating>3</rating>
5101,I lent a hot girl my umbrella yesterday. That takes the number of girls I've made wet this year to -1.,2.55,3.0,<rating>3</rating>
4164,Nothing more embarrassing than having to ask the person in the stall next to you if they have a phone charger.,2.11,3.0,<rating>3</rating>
2689,Hv trouble accepting help/support? Feel bottled up inside and ready to blow? Suffering in silence? You're probably a classic Strong Black Woman,2.18,3.0,<rating>3</rating>
652,"People overcome adversity all the time... Look at Beethoven. They told him he was deaf, but did he listen?",2.58,3.0,<rating>3</rating>
3619,The only thing Flat-Earthers fear Is sphere itself.,2.95,3.0,<rating>3</rating>
6836,"My wife turned to me during her mother's funeral and hissed, ""When we get home later, I'm going to make you fucking pay for this!"" For the life of me, I couldn't think of what I had done wrong. Maybe it's because I wasn't sharing my popcorn...",2.32,3.0,<rating>3</rating>
2063,How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,2.05,3.0,<rating>3</rating>
3161,What does garlic do when it gets hot? It takes its cloves off.,3.0,3.0,<rating>3</rating>
145,"They have free mints in the movie theater bathrooms. Wife: ""GROSS, who eats mints from the bathroom?!"" Me: (Mouth full of mints) ""I KNOW!""",2.8,3.0,<rating>3</rating>
6367,"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.",2.68,4.0,<rating>4</rating>
2804,WIFE: The police are at the front door ME: *hiding a bag of donuts* Do they look mad?,2.7,3.0,<rating>3</rating>
1832,What's the fastest way to massacre snails? A salt rifle,2.45,3.0,<rating>3</rating>
4259,"Sometimes when things go bad, I only have other people to blame. I love that.",2.47,3.0,<rating>3</rating>
4402,"I got chatting to a black chick in the pub last night and she asked if I fancied taking her home. ""Fuck off"" I told her "" I'm not driving to Africa at this time of night"".",1.65,3.0,<rating>3</rating>
1866,Tell people you have a peanut allergy so that when you get tired of talking to them you can eat some peanuts and pretend to be dead,2.3,3.0,<rating>3</rating>
5817,My father saved up his whole life so he could be cremated. He urned it.,2.84,5.0,<rating>5</rating>
2466,There is a fine line between love and iove.,1.4,3.0,<rating>3</rating>
6985,I told my new girlfriend that my mother is deaf so she would have to speak loudly and slowly. I told my mother that my new girlfriend is disabled. Now we wait.,2.42,3.0,<rating>3</rating>
6974,Did you hear about the watermelon bandit? He was a little seedy.,2.25,3.0,<rating>3</rating>
2302,These last 4 days have been some of the longest and darkest I can remember. Thanks to everyone for the thoughts and prayers while I was without a phone.,1.62,0.0,<rating>0</rating>
7553,My wife is incredibly smart. When I called her from my buddy's phone she answered 'hey love.' She already knew it was me!,3.2,3.0,<rating>3</rating>
1558,Q: Why do Mormon women stop having babies at 35? A: Because 36 would be too many.,2.2,3.0,<rating>3</rating>
3551,Wife: I heard one of my coworkers refer to his wife as his 'old lady'. I hope you don't call me that when I'm not around. Me: I course I don't. Why would I refer to the person I care most for in the whole world with something so degrading? I call you my 'old battleaxe' Wife:...,2.35,3.0,<rating>3</rating>
6760,Three blondes walk into a bar. You'd think one of them would have saw it.,2.5,3.0,<rating>3</rating>
7602,WEBSITE: You must be legal age to view this content. What year were you born? ME AT 13: [Playing it safe] 623 BC,2.45,5.0,<rating>5</rating>
2513,"Girlfriend: ""babe it's hot I need a fan"" [Boyfriend starts taking pictures with her and BEGGING for autographs]",3.11,3.0,<rating>3</rating>
1637,What does a lesbian couple do for fun while they're having their periods? Fingerpaint!,2.11,3.0,<rating>3</rating>
1318,"Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",1.75,4.0,<rating>4</rating>
7474,"My wife just cleaned out her purse. So, she'll be having a garage sale later this week.",2.7,3.0,<rating>3</rating>
1061,"Every morning after I get out of the house, a bike comes out of nowhere and runs me over. It's a vicious cycle.",3.3,3.0,<rating>3</rating>
3611,"I love my job working as an ambulance paramedic. I get to read some pretty funny, half-finished text messages...",2.27,3.0,<rating>3</rating>
4314,Eminem is afraid of giraffes. He doesn't like their necks.,0.4,3.0,<rating>3</rating>
3187,"What did the fat pig say when the farmer  dumped corn mash into the trough? ""I'm afraid that's all going to waist.""",2.35,3.0,<rating>3</rating>
6118,My wife just threw away my favourite herb. She's such a thyme waster.,2.65,3.0,<rating>3</rating>
6917,I have a phobia of over engineered buildings. It's a complex complex complex.,2.65,3.0,<rating>3</rating>
6571,"So I caught up with my mexican friend ..He told me that his wife give birth to their first son, just the other day. I said ""Jesus really?!"" He replied with ""Nah, his name's Jose.""",1.85,3.0,<rating>3</rating>
3831,"Holocaust, the Musical. Putting the 'sing' back into ethnic cleansing.",1.29,4.0,<rating>4</rating>
75,"Went to petit trois tonight and it was delicious! Man though, sitting in a high stool for all of dinner was tough on the old girl",1.36,3.0,<rating>3</rating>
5654,My wife says I only have 2 faults. I don't listen - and something else...,3.65,3.0,<rating>3</rating>
342,What do you call a redhead with a yeast infection? Gingerbread,1.84,3.0,<rating>3</rating>
565,30 days hath September Same for some months that I can't remember A bunch of the months have 31 They need a better rhyme that rhyme is dumb,2.1,3.0,<rating>3</rating>
7484,I knew I was ready to have children when I went 3 weeks without dropping my phone.,2.15,3.0,<rating>3</rating>
779,Why are there no black people at the North Pole? Because there is nothing to steal there,1.79,3.0,<rating>3</rating>
4288,What is the longest word in the feminist dictionary? Antidickstablishmentarianism.,2.25,3.0,<rating>3</rating>
3993,The hardest decision to make at midnight on New Year's Eve is what room of the house you want to hide and cry in.,2.12,3.0,<rating>3</rating>
584,"If a group of dolphins is called a pod and a group of crows is called a murder, what is a group of small children called? Annoying.",2.5,3.0,<rating>3</rating>
4384,"I bought someone's groceries today and it felt really good... I took a cart that looked like it had what I needed, bought it and left. Saved a lot of time grocery shopping. Amazing feeling.",2.5,3.0,<rating>3</rating>
1305,PIZZA GUY: Your total is $26.50 ME: I can't afford that PIZZA GUY: Well you'll have to pay some other way. ME: [takes out wallet] Wait I forgot I had 30 dollars. PORN DIRECTOR: Cut! What the fuck are you doing?,2.55,3.0,<rating>3</rating>
7117,You wouldn't call me lazy if you saw the long list of things I did in order to avoid being productive.,3.22,3.0,<rating>3</rating>
2368,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,1.56,3.0,<rating>3</rating>
7994,My daughter wanted a Cinderella themed birthday party. So I made her and all her friends clean the house for 2 hours.,3.7,4.0,<rating>4</rating>
7673,My cross-eyed wife and I just got a divorce. We didn't see eye to eye. I also found out she was seeing someone on the side.,3.15,3.0,<rating>3</rating>
4591,"Where does Walmart keep the Terminator toys? Aisle B, back. corny",1.89,3.0,<rating>3</rating>
1028,I should rename myself Summer. All girls want is Summer to come.,2.1,3.0,<rating>3</rating>
1088,Half of Chinese men have cataracts... The other half drive Lincolns.,1.68,3.0,<rating>3</rating>
2943,"There's no ""I"" in team, but there are 2 of them in ""idiot"".",2.5,3.0,<rating>3</rating>
4431,"My aggressive driving made at least a dozen people angry this morning, but it was worth it because I got to work 15 seconds earlier.",2.27,3.0,<rating>3</rating>
3054,"As I get older and remember all the people I've lost along the way, I think to myself maybe a career as a tour guide wasn't for me.",3.16,3.0,<rating>3</rating>
2695,We live in a dark age. An age where it's not okay to commit murder but it's okay for fat girls to wear leggings.,2.3,3.0,<rating>3</rating>
1734,A half hour visit from my 2 toddlers will do more damage to your house than inviting over 35 drunk strangers.,2.65,3.0,<rating>3</rating>
1809,I'M NOT DOING YOUR JOB FOR YOU!' ~me yelling at the lead singer of a band when he points the mic at the audience,2.89,3.0,<rating>3</rating>
752,I secretly bought some new trousers without telling my girlfriend Do you think chinos?,2.05,3.0,<rating>3</rating>
4130,Why do gay people smile so much? It's hard for them to keep a straight face.,3.05,3.0,<rating>3</rating>
1522,The only tan I'm getting this summer is a caftan!* *Excerpted from my Golden Girls spec script.,1.62,3.0,<rating>3</rating>
893,Why did the Mexican take Xanax? For Hispanic attacks,2.2,3.0,<rating>3</rating>
3042,What do you call a hooker with no limits? Your mom.,2.05,3.0,<rating>3</rating>
7216,"To avoid all this bathroom controversy, I've just been going in the woods.",2.06,3.0,<rating>3</rating>
166,"A fat man was standing in front of a kindergarten One of the teachers comes and asks him: ""Are you expecting a child?"" ""No. I am a bit fat that's all""",2.33,3.0,<rating>3</rating>
2618,"My wife and I always fight about stealing the covers, so now we use separate blankets, beds, bedrooms, houses and area codes. Problem solved.",2.63,3.0,<rating>3</rating>
1090,This year for Halloween I'm giving out Canadian passports.,2.35,3.0,<rating>3</rating>
6666,What type of cake makes you no longer have sex? Wedding cake.,2.45,3.0,<rating>3</rating>
3761,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",1.53,3.0,<rating>3</rating>
7328,"That's not my carbon footprint, it's Jesus's.",1.33,3.0,<rating>3</rating>
102,"My girlfriend left a note on the fridge ""This is not working. I'm going to my mom's house."" I opened the fridge. The light came on. The beer was cold. What the hell is she talking about?",3.0,3.0,<rating>3</rating>
1679,"I'd rather be a samurai than a ninja. You can be a badass samurai well into your 50s, but your career as a ninja is over the minute you hit your mid 30s and your bones start cracking when you walk",1.62,3.0,<rating>3</rating>
4006,"I was playing chess with my friend and he said, ""Let's make things interesting."" So we stopped playing chess.",3.1,4.0,<rating>4</rating>
7811,"No lie, 1 in 3 guys won't wash their hands after they pee. Don't be surprised if you get a fist/elbow bumps from me.",2.0,3.0,<rating>3</rating>
5198,"I saw a black guy riding a bike... At first I thought it was mine, then I realized mine is at home, washing the dishes.",1.6,3.0,<rating>3</rating>
7798,Protect yourself from identity theft by being a loser with no money,2.74,3.0,<rating>3</rating>
4163,Me: What are you up to? Her: I'm making Chinese. Me: Cloning's unethical. Hahaha just kidding. Make me a math tutor.,1.68,3.0,<rating>3</rating>
777,genie: you sure? most people would end world hunger or something me: [going in for my 3rd hug] i'm sure,1.83,3.0,<rating>3</rating>
519,In the 2 decades I've been using USB connectors I don't think I have EVER put one in properly without having to flip it over. Not. One. Time.,2.73,3.0,<rating>3</rating>
3486,Why can't black people get their PhD? They can't get past their masters. rofl,1.85,3.0,<rating>3</rating>
6447,"Dad, are we pyromaniacs? Yes, we arson.",3.25,3.0,<rating>3</rating>
1043,Me: *Can't remember people's names 10 seconds after they introduce themselves Also me: *Effortlessly remembers the name of every cat in my neighbourhood,3.1,4.0,<rating>4</rating>
7946,A. Why do blondes always smile during lightning  storms? Q. They think their picture is being taken.,2.0,3.0,<rating>3</rating>
4069,Protip: Get out of giving your wife a back rub by telling her you were touching a dead bird outside,2.21,3.0,<rating>3</rating>
4326,"Job Interviewer ""do you have any special skills?"" Me - ""I can eat gluten""",2.63,3.0,<rating>3</rating>
1315,Did you hear the one about the giant throwing up? It's all over town.,2.95,3.0,<rating>3</rating>
4465,"Celebrities are called stars because they're hot, not very bright, unattainable and destined to eventually collapse into a black hole.",2.39,3.0,<rating>3</rating>
4664,Having kids is one of the most adorable and heartwarming ways to have all of your possessions destroyed.,2.85,3.0,<rating>3</rating>
1879,"me: before you hire me, you should know i take things interviewer: like what? me: time and care interviewer: oh haha me: also xanax, company money, and two-hour morning shits",2.32,3.0,<rating>3</rating>
3226,[job interview] Boss: Your resume says you're a perfectionist Me: Yep! Boss: Except you spelled perfectionist wrong Me: I'm sure it was a one off Boss: You had 15 other typos Me: I'm a perfectionist other than that Boss: You're wearing your shoes on the wrong feet Me: Hmm,2.2,3.0,<rating>3</rating>
3837,What is the difference between a hippo and a Zippo? One is heavy and the other is a little lighter.,2.6,3.0,<rating>3</rating>
1884,Did you hear about the guy who dipped his balls in glitter? Pretty nuts,3.0,3.0,<rating>3</rating>
7003,What do you say to your sister when she's crying? Are you having a crisis?,2.23,3.0,<rating>3</rating>
354,What's the hardest part of washing a vegetable? putting them back in the wheelchair,2.6,3.0,<rating>3</rating>
1547,My son Luke loves that we named our children after Star Wars characters. My daughter Chewbacca not so much.,4.0,4.0,<rating>4</rating>
468,What do you call a kinky dinosaur? A doyouhaveasoreass.,2.7,3.0,<rating>3</rating>
5847,"For couples who choose to not have kids, I hope you enjoy the emptiness of having no one to poop in your bathtub.",2.83,3.0,<rating>3</rating>
2195,For all those people who complain about the paper straws at McDonalds Here's a tip.... Take the lid off and drink it like a fucking grown up.,2.07,3.0,<rating>3</rating>
