id_a,id_b,rating_a,rating_b,expected,prediction,is_correct,raw_response
117,140,3.2127,0.5753,A,A,True,<answer>A</answer>
15,138,-1.4361,2.7627,B,B,True,<answer>B</answer>
145,33,2.4688,-0.1921,A,B,False,<answer>B</answer>
58,106,-1.2742,3.2891,B,B,True,<answer>B</answer>
132,20,3.2287,-0.7028,A,A,True,<answer>A</answer>
79,35,0.3077,3.4691,B,B,True,<answer>B</answer>
76,43,2.9148,0.3014,A,B,False,<answer>B</answer>
131,21,0.7387,3.0111,B,B,True,<answer>B</answer>
69,30,3.2246,1.0531,A,A,True,<answer>A</answer>
141,136,-2.7388,0.4763,B,B,True,<answer>B</answer>
147,20,1.7825,-0.7028,A,B,False,<answer>B</answer>
101,69,-0.2429,3.2246,B,B,True,<answer>B</answer>
135,16,1.9265,-1.554,A,B,False,<answer>B</answer>
24,59,-0.9482,1.2802,B,A,False,<answer>A</answer>
26,74,2.5194,-0.6075,A,B,False,<answer>B</answer>
86,89,1.4858,3.561,B,B,True,<answer>B</answer>
29,75,2.9428,-0.8116,A,B,False,<answer>B</answer>
140,69,0.5753,3.2246,B,B,True,<answer>B</answer>
128,15,2.568,-1.4361,A,A,True,<answer>A</answer>
141,34,-2.7388,0.7403,B,B,True,<answer>B</answer>
125,58,2.8201,-1.2742,A,B,False,<answer>B</answer>
8,78,-0.7048,2.2525,B,B,True,<answer>B</answer>
110,41,2.7549,0.1034,A,B,False,<answer>B</answer>
124,85,-2.0039,0.2626,B,A,False,<answer>A</answer>
29,52,2.9428,0.0932,A,B,False,<answer>B</answer>
7,79,-1.9438,0.3077,B,B,True,<answer>B</answer>
86,58,1.4858,-1.2742,A,B,False,<answer>B</answer>
79,126,0.3077,3.107,B,B,True,<answer>B</answer>
76,58,2.9148,-1.2742,A,B,False,<answer>B</answer>
103,127,0.8182,3.1325,B,B,True,<answer>B</answer>
27,58,2.9338,-1.2742,A,A,True,<answer>A</answer>
5,144,-2.0346,1.8201,B,B,True,<answer>B</answer>
89,30,3.561,1.0531,A,A,True,<answer>A</answer>
41,47,0.1034,2.9259,B,A,False,<answer>A</answer>
55,16,0.4726,-1.554,A,B,False,<answer>B</answer>
124,114,-2.0039,3.209,B,B,True,<answer>B</answer>
106,64,3.2891,-0.0642,A,A,True,<answer>A</answer>
140,48,0.5753,2.7303,B,B,True,<answer>B</answer>
26,7,2.5194,-1.9438,A,A,True,<answer>A</answer>
146,110,0.205,2.7549,B,B,True,<answer>B</answer>
76,52,2.9148,0.0932,A,B,False,<answer>B</answer>
33,27,-0.1921,2.9338,B,B,True,<answer>B</answer>
31,146,2.3726,0.205,A,B,False,<answer>B</answer>
5,85,-2.0346,0.2626,B,B,True,<answer>B</answer>
54,18,2.8787,-0.1343,A,B,False,<answer>B</answer>
124,100,-2.0039,1.0409,B,B,True,<answer>B</answer>
53,13,3.6316,-0.6712,A,B,False,<answer>B</answer>
141,86,-2.7388,1.4858,B,B,True,<answer>B</answer>
31,124,2.3726,-2.0039,A,B,False,<answer>B</answer>
20,54,-0.7028,2.8787,B,B,True,<answer>B</answer>
105,45,3.6604,1.5528,A,B,False,<answer>B</answer>
43,106,0.3014,3.2891,B,B,True,<answer>B</answer>
111,85,2.7169,0.2626,A,B,False,<answer>B</answer>
13,115,-0.6712,1.6301,B,B,True,<answer>B</answer>
110,7,2.7549,-1.9438,A,A,True,<answer>A</answer>
5,103,-2.0346,0.8182,B,B,True,<answer>B</answer>
97,103,2.8789,0.8182,A,B,False,<answer>B</answer>
141,134,-2.7388,3.1538,B,B,True,<answer>B</answer>
54,44,2.8787,-0.8796,A,A,True,<answer>A</answer>
7,144,-1.9438,1.8201,B,B,True,<answer>B</answer>
59,44,1.2802,-0.8796,A,A,True,<answer>A</answer>
7,88,-1.9438,2.2936,B,B,True,<answer>B</answer>
48,52,2.7303,0.0932,A,B,False,<answer>B</answer>
7,77,-1.9438,1.5608,B,B,True,<answer>B</answer>
91,13,1.9526,-0.6712,A,B,False,<answer>B</answer>
15,102,-1.4361,1.161,B,B,True,<answer>B</answer>
143,17,2.7529,0.6878,A,B,False,<answer>B</answer>
24,39,-0.9482,1.7051,B,A,False,<answer>A</answer>
69,19,3.2246,0.7849,A,B,False,<answer>B</answer>
58,46,-1.2742,1.3077,B,B,True,<answer>B</answer>
127,58,3.1325,-1.2742,A,A,True,<answer>A</answer>
13,147,-0.6712,1.7825,B,B,True,<answer>B</answer>
134,8,3.1538,-0.7048,A,B,False,<answer>B</answer>
57,76,-0.3931,2.9148,B,B,True,<answer>B</answer>
38,141,1.8218,-2.7388,A,B,False,<answer>B</answer>
131,126,0.7387,3.107,B,B,True,<answer>B</answer>
121,37,2.3055,0.1476,A,B,False,<answer>B</answer>
41,66,0.1034,2.8104,B,B,True,<answer>B</answer>
134,5,3.1538,-2.0346,A,B,False,<answer>B</answer>
71,105,1.0666,3.6604,B,B,True,<answer>B</answer>
47,20,2.9259,-0.7028,A,B,False,<answer>B</answer>
43,35,0.3014,3.4691,B,B,True,<answer>B</answer>
121,75,2.3055,-0.8116,A,B,False,<answer>B</answer>
15,104,-1.4361,3.3342,B,B,True,<answer>B</answer>
126,85,3.107,0.2626,A,A,True,<answer>A</answer>
75,65,-0.8116,2.5719,B,B,True,<answer>B</answer>
69,20,3.2246,-0.7028,A,B,False,<answer>B</answer>
123,98,-0.2732,2.2649,B,A,False,<answer>A</answer>
114,51,3.209,-0.4471,A,B,False,<answer>B</answer>
146,111,0.205,2.7169,B,B,True,<answer>B</answer>
93,52,2.7578,0.0932,A,B,False,<answer>B</answer>
146,97,0.205,2.8789,B,B,True,<answer>B</answer>
115,57,1.6301,-0.3931,A,B,False,<answer>B</answer>
101,53,-0.2429,3.6316,B,B,True,<answer>B</answer>
111,123,2.7169,-0.2732,A,B,False,<answer>B</answer>
8,27,-0.7048,2.9338,B,B,True,<answer>B</answer>
89,8,3.561,-0.7048,A,B,False,<answer>B</answer>
123,128,-0.2732,2.568,B,B,True,<answer>B</answer>
132,95,3.2287,1.2064,A,A,True,<answer>A</answer>
19,108,0.7849,3.2463,B,B,True,<answer>B</answer>
21,67,3.0111,-0.05,A,B,False,<answer>B</answer>
13,127,-0.6712,3.1325,B,B,True,<answer>B</answer>
94,141,1.9001,-2.7388,A,A,True,<answer>A</answer>
41,108,0.1034,3.2463,B,B,True,<answer>B</answer>
110,85,2.7549,0.2626,A,B,False,<answer>B</answer>
67,68,-0.05,3.2979,B,B,True,<answer>B</answer>
53,37,3.6316,0.1476,A,B,False,<answer>B</answer>
51,93,-0.4471,2.7578,B,B,True,<answer>B</answer>
29,8,2.9428,-0.7048,A,B,False,<answer>B</answer>
85,62,0.2626,3.1837,B,B,True,<answer>B</answer>
87,52,2.4532,0.0932,A,B,False,<answer>B</answer>
20,68,-0.7028,3.2979,B,B,True,<answer>B</answer>
114,8,3.209,-0.7048,A,B,False,<answer>B</answer>
22,104,1.2674,3.3342,B,B,True,<answer>B</answer>
62,20,3.1837,-0.7028,A,B,False,<answer>B</answer>
131,29,0.7387,2.9428,B,B,True,<answer>B</answer>
70,74,1.6775,-0.6075,A,B,False,<answer>B</answer>
16,144,-1.554,1.8201,B,B,True,<answer>B</answer>
47,52,2.9259,0.0932,A,B,False,<answer>B</answer>
136,110,0.4763,2.7549,B,B,True,<answer>B</answer>
31,44,2.3726,-0.8796,A,A,True,<answer>A</answer>
102,32,1.161,3.4268,B,B,True,<answer>B</answer>
77,74,1.5608,-0.6075,A,B,False,<answer>B</answer>
51,47,-0.4471,2.9259,B,A,False,<answer>A</answer>
134,23,3.1538,1.0795,A,B,False,<answer>B</answer>
7,46,-1.9438,1.3077,B,B,True,<answer>B</answer>
113,124,1.4335,-2.0039,A,B,False,<answer>B</answer>
43,110,0.3014,2.7549,B,B,True,<answer>B</answer>
73,8,1.7547,-0.7048,A,B,False,<answer>B</answer>
24,111,-0.9482,2.7169,B,B,True,<answer>B</answer>
132,103,3.2287,0.8182,A,A,True,<answer>A</answer>
95,114,1.2064,3.209,B,B,True,<answer>B</answer>
108,140,3.2463,0.5753,A,B,False,<answer>B</answer>
13,110,-0.6712,2.7549,B,B,True,<answer>B</answer>
110,79,2.7549,0.3077,A,B,False,<answer>B</answer>
37,138,0.1476,2.7627,B,B,True,<answer>B</answer>
66,58,2.8104,-1.2742,A,B,False,<answer>B</answer>
24,89,-0.9482,3.561,B,B,True,<answer>B</answer>
46,15,1.3077,-1.4361,A,B,False,<answer>B</answer>
13,99,-0.6712,1.9455,B,B,True,<answer>B</answer>
115,7,1.6301,-1.9438,A,A,True,<answer>A</answer>
64,98,-0.0642,2.2649,B,A,False,<answer>A</answer>
143,24,2.7529,-0.9482,A,B,False,<answer>B</answer>
34,105,0.7403,3.6604,B,B,True,<answer>B</answer>
145,51,2.4688,-0.4471,A,B,False,<answer>B</answer>
25,104,1.1958,3.3342,B,B,True,<answer>B</answer>
78,141,2.2525,-2.7388,A,B,False,<answer>B</answer>
51,109,-0.4471,2.0948,B,B,True,<answer>B</answer>
118,58,1.9724,-1.2742,A,A,True,<answer>A</answer>
139,53,1.601,3.6316,B,B,True,<answer>B</answer>
114,19,3.209,0.7849,A,B,False,<answer>B</answer>
57,132,-0.3931,3.2287,B,B,True,<answer>B</answer>
110,141,2.7549,-2.7388,A,B,False,<answer>B</answer>
75,40,-0.8116,1.4805,B,B,True,<answer>B</answer>
76,44,2.9148,-0.8796,A,B,False,<answer>B</answer>
75,42,-0.8116,1.5707,B,B,True,<answer>B</answer>
99,20,1.9455,-0.7028,A,B,False,<answer>B</answer>
67,36,-0.05,2.8359,B,B,True,<answer>B</answer>
126,51,3.107,-0.4471,A,B,False,<answer>B</answer>
74,89,-0.6075,3.561,B,B,True,<answer>B</answer>
61,16,1.8912,-1.554,A,B,False,<answer>B</answer>
51,108,-0.4471,3.2463,B,B,True,<answer>B</answer>
68,34,3.2979,0.7403,A,B,False,<answer>B</answer>
85,69,0.2626,3.2246,B,B,True,<answer>B</answer>
65,41,2.5719,0.1034,A,B,False,<answer>B</answer>
141,53,-2.7388,3.6316,B,B,True,<answer>B</answer>
138,79,2.7627,0.3077,A,B,False,<answer>B</answer>
19,54,0.7849,2.8787,B,B,True,<answer>B</answer>
144,57,1.8201,-0.3931,A,B,False,<answer>B</answer>
57,26,-0.3931,2.5194,B,B,True,<answer>B</answer>
97,136,2.8789,0.4763,A,B,False,<answer>B</answer>
123,94,-0.2732,1.9001,B,B,True,<answer>B</answer>
56,8,2.4623,-0.7048,A,B,False,<answer>B</answer>
123,96,-0.2732,2.3047,B,B,True,<answer>B</answer>
53,33,3.6316,-0.1921,A,B,False,<answer>B</answer>
74,130,-0.6075,1.4385,B,B,True,<answer>B</answer>
110,64,2.7549,-0.0642,A,B,False,<answer>B</answer>
40,105,1.4805,3.6604,B,B,True,<answer>B</answer>
56,51,2.4623,-0.4471,A,B,False,<answer>B</answer>
51,69,-0.4471,3.2246,B,B,True,<answer>B</answer>
88,141,2.2936,-2.7388,A,B,False,<answer>B</answer>
18,97,-0.1343,2.8789,B,B,True,<answer>B</answer>
98,85,2.2649,0.2626,A,A,True,<answer>A</answer>
43,121,0.3014,2.3055,B,B,True,<answer>B</answer>
26,52,2.5194,0.0932,A,B,False,<answer>B</answer>
67,118,-0.05,1.9724,B,B,True,<answer>B</answer>
105,74,3.6604,-0.6075,A,B,False,<answer>B</answer>
75,82,-0.8116,1.2426,B,B,True,<answer>B</answer>
126,24,3.107,-0.9482,A,B,False,<answer>B</answer>
133,105,1.4319,3.6604,B,B,True,<answer>B</answer>
35,13,3.4691,-0.6712,A,B,False,<answer>B</answer>
136,36,0.4763,2.8359,B,A,False,<answer>A</answer>
109,44,2.0948,-0.8796,A,A,True,<answer>A</answer>
20,122,-0.7028,2.548,B,A,False,<answer>A</answer>
144,15,1.8201,-1.4361,A,B,False,<answer>B</answer>
23,32,1.0795,3.4268,B,B,True,<answer>B</answer>
143,44,2.7529,-0.8796,A,A,True,<answer>A</answer>
5,79,-2.0346,0.3077,B,B,True,<answer>B</answer>
76,79,2.9148,0.3077,A,B,False,<answer>B</answer>
5,19,-2.0346,0.7849,B,B,True,<answer>B</answer>
93,43,2.7578,0.3014,A,B,False,<answer>B</answer>
15,22,-1.4361,1.2674,B,B,True,<answer>B</answer>
81,33,2.1495,-0.1921,A,B,False,<answer>B</answer>
141,149,-2.7388,2.3946,B,B,True,<answer>B</answer>
144,51,1.8201,-0.4471,A,B,False,<answer>B</answer>
146,104,0.205,3.3342,B,B,True,<answer>B</answer>
70,7,1.6775,-1.9438,A,A,True,<answer>A</answer>
40,89,1.4805,3.561,B,B,True,<answer>B</answer>
50,5,3.1685,-2.0346,A,B,False,<answer>B</answer>
30,127,1.0531,3.1325,B,B,True,<answer>B</answer>
114,60,3.209,1.0683,A,B,False,<answer>B</answer>
64,114,-0.0642,3.209,B,B,True,<answer>B</answer>
93,16,2.7578,-1.554,A,B,False,<answer>B</answer>
124,60,-2.0039,1.0683,B,B,True,<answer>B</answer>
119,124,2.7341,-2.0039,A,B,False,<answer>B</answer>
43,138,0.3014,2.7627,B,B,True,<answer>B</answer>
106,95,3.2891,1.2064,A,B,False,<answer>B</answer>
37,48,0.1476,2.7303,B,B,True,<answer>B</answer>
91,75,1.9526,-0.8116,A,A,True,<answer>A</answer>
13,26,-0.6712,2.5194,B,B,True,<answer>B</answer>
40,5,1.4805,-2.0346,A,B,False,<answer>B</answer>
79,32,0.3077,3.4268,B,B,True,<answer>B</answer>
76,141,2.9148,-2.7388,A,B,False,<answer>B</answer>
59,105,1.2802,3.6604,B,B,True,<answer>B</answer>
150,57,2.7705,-0.3931,A,B,False,<answer>B</answer>
136,128,0.4763,2.568,B,B,True,<answer>B</answer>
35,133,3.4691,1.4319,A,B,False,<answer>B</answer>
64,54,-0.0642,2.8787,B,B,True,<answer>B</answer>
53,15,3.6316,-1.4361,A,B,False,<answer>B</answer>
146,127,0.205,3.1325,B,B,True,<answer>B</answer>
79,141,0.3077,-2.7388,A,A,True,<answer>A</answer>
33,76,-0.1921,2.9148,B,B,True,<answer>B</answer>
35,130,3.4691,1.4385,A,B,False,<answer>B</answer>
103,148,0.8182,2.9682,B,A,False,<answer>A</answer>
143,58,2.7529,-1.2742,A,B,False,<answer>B</answer>
41,104,0.1034,3.3342,B,A,False,<answer>A</answer>
65,146,2.5719,0.205,A,B,False,<answer>B</answer>
102,53,1.161,3.6316,B,B,True,<answer>B</answer>
76,13,2.9148,-0.6712,A,B,False,<answer>B</answer>
101,91,-0.2429,1.9526,B,B,True,<answer>B</answer>
107,33,2.5622,-0.1921,A,B,False,<answer>B</answer>
13,39,-0.6712,1.7051,B,A,False,<answer>A</answer>
93,24,2.7578,-0.9482,A,B,False,<answer>B</answer>
7,60,-1.9438,1.0683,B,B,True,<answer>B</answer>
95,124,1.2064,-2.0039,A,B,False,<answer>B</answer>
17,21,0.6878,3.0111,B,B,True,<answer>B</answer>
135,57,1.9265,-0.3931,A,B,False,<answer>B</answer>
17,129,0.6878,3.4788,B,B,True,<answer>B</answer>
148,131,2.9682,0.7387,A,B,False,<answer>B</answer>
51,143,-0.4471,2.7529,B,B,True,<answer>B</answer>
68,100,3.2979,1.0409,A,B,False,<answer>B</answer>
17,76,0.6878,2.9148,B,B,True,<answer>B</answer>
135,20,1.9265,-0.7028,A,B,False,<answer>B</answer>
34,49,0.7403,3.0086,B,B,True,<answer>B</answer>
53,85,3.6316,0.2626,A,B,False,<answer>B</answer>
24,65,-0.9482,2.5719,B,B,True,<answer>B</answer>
54,5,2.8787,-2.0346,A,B,False,<answer>B</answer>
74,35,-0.6075,3.4691,B,B,True,<answer>B</answer>
120,44,1.6324,-0.8796,A,B,False,<answer>B</answer>
13,42,-0.6712,1.5707,B,B,True,<answer>B</answer>
91,67,1.9526,-0.05,A,B,False,<answer>B</answer>
16,38,-1.554,1.8218,B,B,True,<answer>B</answer>
76,140,2.9148,0.5753,A,B,False,<answer>B</answer>
5,34,-2.0346,0.7403,B,B,True,<answer>B</answer>
94,18,1.9001,-0.1343,A,B,False,<answer>B</answer>
64,69,-0.0642,3.2246,B,B,True,<answer>B</answer>
117,71,3.2127,1.0666,A,B,False,<answer>B</answer>
15,76,-1.4361,2.9148,B,B,True,<answer>B</answer>
35,15,3.4691,-1.4361,A,B,False,<answer>B</answer>
95,117,1.2064,3.2127,B,B,True,<answer>B</answer>
70,124,1.6775,-2.0039,A,B,False,<answer>B</answer>
123,48,-0.2732,2.7303,B,B,True,<answer>B</answer>
29,58,2.9428,-1.2742,A,B,False,<answer>B</answer>
85,129,0.2626,3.4788,B,B,True,<answer>B</answer>
49,24,3.0086,-0.9482,A,B,False,<answer>B</answer>
51,27,-0.4471,2.9338,B,B,True,<answer>B</answer>
29,141,2.9428,-2.7388,A,A,True,<answer>A</answer>
123,53,-0.2732,3.6316,B,B,True,<answer>B</answer>
119,51,2.7341,-0.4471,A,B,False,<answer>B</answer>
67,81,-0.05,2.1495,B,B,True,<answer>B</answer>
148,19,2.9682,0.7849,A,B,False,<answer>B</answer>
57,80,-0.3931,2.2369,B,B,True,<answer>B</answer>
54,75,2.8787,-0.8116,A,A,True,<answer>A</answer>
44,88,-0.8796,2.2936,B,B,True,<answer>B</answer>
95,75,1.2064,-0.8116,A,B,False,<answer>B</answer>
85,76,0.2626,2.9148,B,B,True,<answer>B</answer>
66,55,2.8104,0.4726,A,B,False,<answer>B</answer>
136,127,0.4763,3.1325,B,B,True,<answer>B</answer>
99,44,1.9455,-0.8796,A,B,False,<answer>B</answer>
15,63,-1.4361,2.9096,B,A,False,<answer>A</answer>
26,16,2.5194,-1.554,A,A,True,<answer>A</answer>
55,69,0.4726,3.2246,B,B,True,<answer>B</answer>
25,58,1.1958,-1.2742,A,B,False,<answer>B</answer>
74,119,-0.6075,2.7341,B,B,True,<answer>B</answer>
28,101,2.1759,-0.2429,A,B,False,<answer>B</answer>
141,71,-2.7388,1.0666,B,B,True,<answer>B</answer>
137,15,1.7137,-1.4361,A,B,False,<answer>B</answer>
71,50,1.0666,3.1685,B,B,True,<answer>B</answer>
80,24,2.2369,-0.9482,A,B,False,<answer>B</answer>
41,127,0.1034,3.1325,B,B,True,<answer>B</answer>
92,7,1.9789,-1.9438,A,A,True,<answer>A</answer>
136,117,0.4763,3.2127,B,B,True,<answer>B</answer>
76,123,2.9148,-0.2732,A,B,False,<answer>B</answer>
123,63,-0.2732,2.9096,B,A,False,<answer>A</answer>
32,51,3.4268,-0.4471,A,B,False,<answer>B</answer>
141,127,-2.7388,3.1325,B,B,True,<answer>B</answer>
119,123,2.7341,-0.2732,A,B,False,<answer>B</answer>
51,42,-0.4471,1.5707,B,B,True,<answer>B</answer>
146,5,0.205,-2.0346,A,B,False,<answer>B</answer>
7,120,-1.9438,1.6324,B,B,True,<answer>B</answer>
45,16,1.5528,-1.554,A,A,True,<answer>A</answer>
33,62,-0.1921,3.1837,B,B,True,<answer>B</answer>
108,23,3.2463,1.0795,A,B,False,<answer>B</answer>
5,114,-2.0346,3.209,B,B,True,<answer>B</answer>
89,37,3.561,0.1476,A,B,False,<answer>B</answer>
15,70,-1.4361,1.6775,B,B,True,<answer>B</answer>
125,146,2.8201,0.205,A,B,False,<answer>B</answer>
85,88,0.2626,2.2936,B,B,True,<answer>B</answer>
27,79,2.9338,0.3077,A,B,False,<answer>B</answer>
13,113,-0.6712,1.4335,B,B,True,<answer>B</answer>
83,74,2.4687,-0.6075,A,B,False,<answer>B</answer>
51,65,-0.4471,2.5719,B,B,True,<answer>B</answer>
115,8,1.6301,-0.7048,A,B,False,<answer>B</answer>
74,99,-0.6075,1.9455,B,B,True,<answer>B</answer>
126,20,3.107,-0.7028,A,B,False,<answer>B</answer>
13,21,-0.6712,3.0111,B,B,True,<answer>B</answer>
32,13,3.4268,-0.6712,A,B,False,<answer>B</answer>
103,105,0.8182,3.6604,B,B,True,<answer>B</answer>
83,8,2.4687,-0.7048,A,B,False,<answer>B</answer>
131,32,0.7387,3.4268,B,B,True,<answer>B</answer>
137,5,1.7137,-2.0346,A,B,False,<answer>B</answer>
146,105,0.205,3.6604,B,B,True,<answer>B</answer>
96,41,2.3047,0.1034,A,B,False,<answer>B</answer>
75,39,-0.8116,1.7051,B,B,True,<answer>B</answer>
48,55,2.7303,0.4726,A,B,False,<answer>B</answer>
101,143,-0.2429,2.7529,B,B,True,<answer>B</answer>
32,75,3.4268,-0.8116,A,A,True,<answer>A</answer>
136,63,0.4763,2.9096,B,A,False,<answer>A</answer>
135,15,1.9265,-1.4361,A,B,False,<answer>B</answer>
7,73,-1.9438,1.7547,B,B,True,<answer>B</answer>
35,37,3.4691,0.1476,A,B,False,<answer>B</answer>
20,110,-0.7028,2.7549,B,B,True,<answer>B</answer>
133,20,1.4319,-0.7028,A,B,False,<answer>B</answer>
75,28,-0.8116,2.1759,B,B,True,<answer>B</answer>
105,55,3.6604,0.4726,A,B,False,<answer>B</answer>
75,114,-0.8116,3.209,B,B,True,<answer>B</answer>
47,101,2.9259,-0.2429,A,B,False,<answer>B</answer>
123,109,-0.2732,2.0948,B,B,True,<answer>B</answer>
96,74,2.3047,-0.6075,A,B,False,<answer>B</answer>
41,29,0.1034,2.9428,B,A,False,<answer>A</answer>
99,18,1.9455,-0.1343,A,B,False,<answer>B</answer>
33,87,-0.1921,2.4532,B,B,True,<answer>B</answer>
63,101,2.9096,-0.2429,A,B,False,<answer>B</answer>
18,83,-0.1343,2.4687,B,B,True,<answer>B</answer>
78,15,2.2525,-1.4361,A,B,False,<answer>B</answer>
141,108,-2.7388,3.2463,B,B,True,<answer>B</answer>
35,24,3.4691,-0.9482,A,B,False,<answer>B</answer>
17,138,0.6878,2.7627,B,B,True,<answer>B</answer>
138,64,2.7627,-0.0642,A,B,False,<answer>B</answer>
74,76,-0.6075,2.9148,B,B,True,<answer>B</answer>
49,20,3.0086,-0.7028,A,B,False,<answer>B</answer>
141,91,-2.7388,1.9526,B,B,True,<answer>B</answer>
137,51,1.7137,-0.4471,A,B,False,<answer>B</answer>
59,129,1.2802,3.4788,B,B,True,<answer>B</answer>
53,52,3.6316,0.0932,A,A,True,<answer>A</answer>
16,83,-1.554,2.4687,B,B,True,<answer>B</answer>
29,7,2.9428,-1.9438,A,A,True,<answer>A</answer>
67,125,-0.05,2.8201,B,B,True,<answer>B</answer>
69,136,3.2246,0.4763,A,B,False,<answer>B</answer>
51,121,-0.4471,2.3055,B,B,True,<answer>B</answer>
127,74,3.1325,-0.6075,A,A,True,<answer>A</answer>
124,139,-2.0039,1.601,B,B,True,<answer>B</answer>
72,64,3.4274,-0.0642,A,B,False,<answer>B</answer>
123,114,-0.2732,3.209,B,B,True,<answer>B</answer>
72,75,3.4274,-0.8116,A,A,True,<answer>A</answer>
95,72,1.2064,3.4274,B,B,True,<answer>B</answer>
122,7,2.548,-1.9438,A,A,True,<answer>A</answer>
13,142,-0.6712,2.0449,B,B,True,<answer>B</answer>
120,57,1.6324,-0.3931,A,B,False,<answer>B</answer>
82,106,1.2426,3.2891,B,B,True,<answer>B</answer>
32,82,3.4268,1.2426,A,A,True,<answer>A</answer>
71,32,1.0666,3.4268,B,B,True,<answer>B</answer>
138,41,2.7627,0.1034,A,B,False,<answer>B</answer>
7,95,-1.9438,1.2064,B,B,True,<answer>B</answer>
104,101,3.3342,-0.2429,A,B,False,<answer>B</answer>
15,49,-1.4361,3.0086,B,B,True,<answer>B</answer>
48,58,2.7303,-1.2742,A,B,False,<answer>B</answer>
67,76,-0.05,2.9148,B,B,True,<answer>B</answer>
55,141,0.4726,-2.7388,A,A,True,<answer>A</answer>
8,129,-0.7048,3.4788,B,B,True,<answer>B</answer>
62,64,3.1837,-0.0642,A,B,False,<answer>B</answer>
57,89,-0.3931,3.561,B,B,True,<answer>B</answer>
133,16,1.4319,-1.554,A,B,False,<answer>B</answer>
60,126,1.0683,3.107,B,B,True,<answer>B</answer>
143,33,2.7529,-0.1921,A,B,False,<answer>B</answer>
52,119,0.0932,2.7341,B,B,True,<answer>B</answer>
36,17,2.8359,0.6878,A,B,False,<answer>B</answer>
74,90,-0.6075,1.7162,B,B,True,<answer>B</answer>
31,7,2.3726,-1.9438,A,A,True,<answer>A</answer>
8,38,-0.7048,1.8218,B,B,True,<answer>B</answer>
126,18,3.107,-0.1343,A,B,False,<answer>B</answer>
74,147,-0.6075,1.7825,B,A,False,<answer>A</answer>
68,82,3.2979,1.2426,A,B,False,<answer>B</answer>
51,106,-0.4471,3.2891,B,B,True,<answer>B</answer>
28,51,2.1759,-0.4471,A,B,False,<answer>B</answer>
123,88,-0.2732,2.2936,B,B,True,<answer>B</answer>
104,30,3.3342,1.0531,A,A,True,<answer>A</answer>
13,47,-0.6712,2.9259,B,A,False,<answer>A</answer>
134,30,3.1538,1.0531,A,A,True,<answer>A</answer>
8,112,-0.7048,2.2284,B,B,True,<answer>B</answer>
108,71,3.2463,1.0666,A,B,False,<answer>B</answer>
58,126,-1.2742,3.107,B,B,True,<answer>B</answer>
61,44,1.8912,-0.8796,A,B,False,<answer>B</answer>
74,135,-0.6075,1.9265,B,B,True,<answer>B</answer>
62,71,3.1837,1.0666,A,B,False,<answer>B</answer>
7,80,-1.9438,2.2369,B,B,True,<answer>B</answer>
40,7,1.4805,-1.9438,A,A,True,<answer>A</answer>
44,66,-0.8796,2.8104,B,B,True,<answer>B</answer>
48,67,2.7303,-0.05,A,B,False,<answer>B</answer>
74,116,-0.6075,1.7472,B,A,False,<answer>A</answer>
143,16,2.7529,-1.554,A,B,False,<answer>B</answer>
16,139,-1.554,1.601,B,B,True,<answer>B</answer>
92,13,1.9789,-0.6712,A,B,False,<answer>B</answer>
140,53,0.5753,3.6316,B,B,True,<answer>B</answer>
137,57,1.7137,-0.3931,A,B,False,<answer>B</answer>
13,28,-0.6712,2.1759,B,B,True,<answer>B</answer>
32,60,3.4268,1.0683,A,A,True,<answer>A</answer>
5,107,-2.0346,2.5622,B,B,True,<answer>B</answer>
126,67,3.107,-0.05,A,B,False,<answer>B</answer>
17,54,0.6878,2.8787,B,B,True,<answer>B</answer>
138,5,2.7627,-2.0346,A,B,False,<answer>B</answer>
33,65,-0.1921,2.5719,B,B,True,<answer>B</answer>
145,64,2.4688,-0.0642,A,B,False,<answer>B</answer>
46,129,1.3077,3.4788,B,B,True,<answer>B</answer>
98,124,2.2649,-2.0039,A,B,False,<answer>B</answer>
141,114,-2.7388,3.209,B,B,True,<answer>B</answer>
48,57,2.7303,-0.3931,A,B,False,<answer>B</answer>
7,91,-1.9438,1.9526,B,B,True,<answer>B</answer>
91,123,1.9526,-0.2732,A,B,False,<answer>B</answer>
8,28,-0.7048,2.1759,B,B,True,<answer>B</answer>
66,17,2.8104,0.6878,A,B,False,<answer>B</answer>
55,21,0.4726,3.0111,B,B,True,<answer>B</answer>
29,55,2.9428,0.4726,A,B,False,<answer>B</answer>
146,54,0.205,2.8787,B,B,True,<answer>B</answer>
126,146,3.107,0.205,A,B,False,<answer>B</answer>
8,68,-0.7048,3.2979,B,B,True,<answer>B</answer>
125,15,2.8201,-1.4361,A,A,True,<answer>A</answer>
51,94,-0.4471,1.9001,B,B,True,<answer>B</answer>
134,74,3.1538,-0.6075,A,B,False,<answer>B</answer>
141,150,-2.7388,2.7705,B,B,True,<answer>B</answer>
145,37,2.4688,0.1476,A,B,False,<answer>B</answer>
60,69,1.0683,3.2246,B,B,True,<answer>B</answer>
38,44,1.8218,-0.8796,A,B,False,<answer>B</answer>
7,97,-1.9438,2.8789,B,B,True,<answer>B</answer>
149,52,2.3946,0.0932,A,B,False,<answer>B</answer>
43,119,0.3014,2.7341,B,B,True,<answer>B</answer>
138,101,2.7627,-0.2429,A,B,False,<answer>B</answer>
